"Date","TBILL"
"1915-12-16",22006.18
"1915-12-17",22008.85
"1915-12-20",22011.52
"1915-12-21",22014.19
"1915-12-22",22016.86
"1915-12-23",22019.53
"1915-12-24",22022.2
"1915-12-27",22024.87
"1915-12-28",22027.54
"1915-12-29",22030.2
"1915-12-30",22032.87
"1916-01-03",22035.54
"1916-01-04",22038.21
"1916-01-05",22040.88
"1916-01-06",22043.55
"1916-01-07",22046.22
"1916-01-10",22048.89
"1916-01-11",22051.57
"1916-01-12",22054.24
"1916-01-13",22056.92
"1916-01-14",22059.6
"1916-01-17",22062.27
"1916-01-18",22064.95
"1916-01-19",22067.64
"1916-01-20",22070.32
"1916-01-21",22073
"1916-01-24",22075.68
"1916-01-25",22078.37
"1916-01-26",22081.06
"1916-01-27",22083.74
"1916-01-28",22086.43
"1916-01-31",22089.12
"1916-02-01",22091.81
"1916-02-02",22094.5
"1916-02-03",22097.2
"1916-02-04",22099.89
"1916-02-07",22102.58
"1916-02-08",22105.28
"1916-02-09",22107.97
"1916-02-10",22110.67
"1916-02-11",22113.37
"1916-02-14",22116.06
"1916-02-15",22118.76
"1916-02-16",22121.46
"1916-02-17",22124.16
"1916-02-18",22126.86
"1916-02-21",22129.56
"1916-02-23",22132.27
"1916-02-24",22134.97
"1916-02-25",22137.67
"1916-02-28",22140.38
"1916-02-29",22143.08
"1916-03-01",22145.79
"1916-03-02",22148.5
"1916-03-03",22151.21
"1916-03-06",22153.92
"1916-03-07",22156.63
"1916-03-08",22159.34
"1916-03-09",22162.05
"1916-03-10",22164.77
"1916-03-13",22167.48
"1916-03-14",22170.2
"1916-03-15",22172.92
"1916-03-16",22175.63
"1916-03-17",22178.35
"1916-03-20",22181.08
"1916-03-21",22183.8
"1916-03-22",22186.52
"1916-03-23",22189.25
"1916-03-24",22191.97
"1916-03-27",22194.7
"1916-03-28",22197.43
"1916-03-29",22200.15
"1916-03-30",22202.88
"1916-03-31",22205.62
"1916-04-03",22208.35
"1916-04-04",22211.08
"1916-04-05",22213.81
"1916-04-06",22216.55
"1916-04-07",22219.28
"1916-04-10",22222.02
"1916-04-11",22224.76
"1916-04-12",22227.49
"1916-04-13",22230.23
"1916-04-14",22232.97
"1916-04-17",22235.71
"1916-04-18",22238.45
"1916-04-19",22241.19
"1916-04-20",22243.93
"1916-04-24",22246.67
"1916-04-25",22249.42
"1916-04-26",22252.16
"1916-04-27",22254.91
"1916-04-28",22257.65
"1916-05-01",22260.4
"1916-05-02",22263.15
"1916-05-03",22265.9
"1916-05-04",22268.65
"1916-05-05",22271.4
"1916-05-08",22274.15
"1916-05-09",22276.9
"1916-05-10",22279.66
"1916-05-11",22282.41
"1916-05-12",22285.17
"1916-05-15",22287.93
"1916-05-16",22290.69
"1916-05-17",22293.45
"1916-05-18",22296.21
"1916-05-19",22298.97
"1916-05-22",22301.73
"1916-05-23",22304.5
"1916-05-24",22307.26
"1916-05-25",22310.03
"1916-05-26",22312.8
"1916-05-29",22315.57
"1916-05-31",22318.34
"1916-06-01",22321.11
"1916-06-02",22323.88
"1916-06-05",22326.66
"1916-06-06",22329.43
"1916-06-07",22332.21
"1916-06-08",22334.98
"1916-06-09",22337.76
"1916-06-12",22340.54
"1916-06-13",22343.32
"1916-06-14",22346.09
"1916-06-15",22348.87
"1916-06-16",22351.65
"1916-06-19",22354.44
"1916-06-20",22357.22
"1916-06-21",22360
"1916-06-22",22362.78
"1916-06-23",22365.57
"1916-06-26",22368.35
"1916-06-27",22371.14
"1916-06-28",22373.93
"1916-06-29",22376.71
"1916-06-30",22379.5
"1916-07-03",22382.29
"1916-07-05",22385.08
"1916-07-06",22387.88
"1916-07-07",22390.67
"1916-07-10",22393.46
"1916-07-11",22396.26
"1916-07-12",22399.06
"1916-07-13",22401.85
"1916-07-14",22404.65
"1916-07-17",22407.45
"1916-07-18",22410.26
"1916-07-19",22413.06
"1916-07-20",22415.86
"1916-07-21",22418.67
"1916-07-24",22421.47
"1916-07-25",22424.28
"1916-07-26",22427.09
"1916-07-27",22429.9
"1916-07-28",22432.71
"1916-07-31",22435.52
"1916-08-01",22438.33
"1916-08-02",22441.15
"1916-08-03",22443.96
"1916-08-04",22446.78
"1916-08-07",22449.6
"1916-08-08",22452.41
"1916-08-09",22455.23
"1916-08-10",22458.05
"1916-08-11",22460.87
"1916-08-14",22463.69
"1916-08-15",22466.51
"1916-08-16",22469.33
"1916-08-17",22472.15
"1916-08-18",22474.98
"1916-08-21",22477.8
"1916-08-22",22480.62
"1916-08-23",22483.45
"1916-08-24",22486.28
"1916-08-25",22489.1
"1916-08-28",22491.93
"1916-08-29",22494.76
"1916-08-30",22497.59
"1916-08-31",22500.42
"1916-09-01",22503.25
"1916-09-05",22506.08
"1916-09-06",22508.91
"1916-09-07",22511.75
"1916-09-08",22514.59
"1916-09-11",22517.42
"1916-09-12",22520.26
"1916-09-13",22523.1
"1916-09-14",22525.94
"1916-09-15",22528.79
"1916-09-18",22531.63
"1916-09-19",22534.48
"1916-09-20",22537.32
"1916-09-21",22540.17
"1916-09-22",22543.02
"1916-09-25",22545.87
"1916-09-26",22548.72
"1916-09-27",22551.57
"1916-09-28",22554.42
"1916-09-29",22557.28
"1916-10-02",22560.13
"1916-10-03",22562.99
"1916-10-04",22565.85
"1916-10-05",22568.7
"1916-10-06",22571.56
"1916-10-09",22574.42
"1916-10-10",22577.28
"1916-10-11",22580.14
"1916-10-13",22583
"1916-10-16",22585.87
"1916-10-17",22588.73
"1916-10-18",22591.6
"1916-10-19",22594.46
"1916-10-20",22597.33
"1916-10-23",22600.19
"1916-10-24",22603.06
"1916-10-25",22605.93
"1916-10-26",22608.8
"1916-10-27",22611.67
"1916-10-30",22614.54
"1916-10-31",22617.41
"1916-11-01",22620.28
"1916-11-02",22623.15
"1916-11-03",22626.03
"1916-11-06",22628.9
"1916-11-08",22631.78
"1916-11-09",22634.66
"1916-11-10",22637.54
"1916-11-13",22640.42
"1916-11-14",22643.3
"1916-11-15",22646.19
"1916-11-16",22649.07
"1916-11-17",22651.96
"1916-11-20",22654.85
"1916-11-21",22657.74
"1916-11-22",22660.63
"1916-11-23",22663.52
"1916-11-24",22666.41
"1916-11-27",22669.3
"1916-11-28",22672.2
"1916-11-29",22675.09
"1916-12-01",22677.99
"1916-12-04",22680.89
"1916-12-05",22683.79
"1916-12-06",22686.69
"1916-12-07",22689.59
"1916-12-08",22692.49
"1916-12-11",22695.39
"1916-12-12",22698.29
"1916-12-13",22701.2
"1916-12-14",22704.1
"1916-12-15",22707.01
"1916-12-18",22709.91
"1916-12-19",22712.82
"1916-12-20",22715.73
"1916-12-21",22718.64
"1916-12-22",22721.55
"1916-12-26",22724.46
"1916-12-27",22727.37
"1916-12-28",22730.28
"1916-12-29",22733.19
"1917-01-02",22736.11
"1917-01-03",22739.02
"1917-01-04",22741.94
"1917-01-05",22744.86
"1917-01-08",22747.78
"1917-01-09",22750.7
"1917-01-10",22753.63
"1917-01-11",22756.55
"1917-01-12",22759.48
"1917-01-15",22762.41
"1917-01-16",22765.34
"1917-01-17",22768.27
"1917-01-18",22771.2
"1917-01-19",22774.14
"1917-01-22",22777.08
"1917-01-23",22780.01
"1917-01-24",22782.95
"1917-01-25",22785.9
"1917-01-26",22788.84
"1917-01-29",22791.78
"1917-01-30",22794.73
"1917-01-31",22797.68
"1917-02-01",22800.63
"1917-02-02",22803.58
"1917-02-05",22806.53
"1917-02-06",22809.49
"1917-02-07",22812.44
"1917-02-08",22815.4
"1917-02-09",22818.36
"1917-02-13",22821.32
"1917-02-14",22824.29
"1917-02-15",22827.26
"1917-02-16",22830.22
"1917-02-19",22833.19
"1917-02-20",22836.17
"1917-02-21",22839.14
"1917-02-23",22842.12
"1917-02-26",22845.1
"1917-02-27",22848.08
"1917-02-28",22851.06
"1917-03-01",22854.04
"1917-03-02",22857.03
"1917-03-05",22860.01
"1917-03-06",22863
"1917-03-07",22865.99
"1917-03-08",22868.98
"1917-03-09",22871.98
"1917-03-12",22874.97
"1917-03-13",22877.97
"1917-03-14",22880.97
"1917-03-15",22883.97
"1917-03-16",22886.97
"1917-03-19",22889.97
"1917-03-20",22892.98
"1917-03-21",22895.98
"1917-03-22",22898.99
"1917-03-23",22902
"1917-03-26",22905.01
"1917-03-27",22908.03
"1917-03-28",22911.04
"1917-03-29",22914.06
"1917-03-30",22917.07
"1917-04-02",22920.09
"1917-04-03",22923.11
"1917-04-04",22926.14
"1917-04-05",22929.16
"1917-04-09",22932.18
"1917-04-10",22935.21
"1917-04-11",22938.24
"1917-04-12",22941.27
"1917-04-13",22944.3
"1917-04-16",22947.33
"1917-04-17",22950.36
"1917-04-18",22953.4
"1917-04-19",22956.43
"1917-04-20",22959.47
"1917-04-23",22962.5
"1917-04-24",22965.54
"1917-04-25",22968.58
"1917-04-26",22971.62
"1917-04-27",22974.67
"1917-04-30",22977.71
"1917-05-01",22980.76
"1917-05-02",22983.8
"1917-05-03",22986.85
"1917-05-04",22989.9
"1917-05-07",22992.95
"1917-05-08",22996.01
"1917-05-09",22999.06
"1917-05-10",23002.12
"1917-05-11",23005.18
"1917-05-14",23008.24
"1917-05-15",23011.3
"1917-05-16",23014.36
"1917-05-17",23017.43
"1917-05-18",23020.49
"1917-05-21",23023.56
"1917-05-22",23026.63
"1917-05-23",23029.7
"1917-05-24",23032.77
"1917-05-25",23035.85
"1917-05-28",23038.93
"1917-05-29",23042
"1917-05-31",23045.08
"1917-06-01",23048.17
"1917-06-04",23051.25
"1917-06-06",23054.34
"1917-06-07",23057.43
"1917-06-08",23060.52
"1917-06-11",23063.61
"1917-06-12",23066.7
"1917-06-13",23069.8
"1917-06-14",23072.9
"1917-06-15",23076
"1917-06-18",23079.1
"1917-06-19",23082.2
"1917-06-20",23085.3
"1917-06-21",23088.41
"1917-06-22",23091.52
"1917-06-25",23094.63
"1917-06-26",23097.74
"1917-06-27",23100.85
"1917-06-28",23103.96
"1917-06-29",23107.08
"1917-07-02",23110.2
"1917-07-03",23113.32
"1917-07-05",23116.44
"1917-07-06",23119.56
"1917-07-09",23122.69
"1917-07-10",23125.82
"1917-07-11",23128.95
"1917-07-12",23132.08
"1917-07-13",23135.21
"1917-07-16",23138.34
"1917-07-17",23141.48
"1917-07-18",23144.62
"1917-07-19",23147.76
"1917-07-20",23150.9
"1917-07-23",23154.04
"1917-07-24",23157.18
"1917-07-25",23160.33
"1917-07-26",23163.48
"1917-07-27",23166.62
"1917-07-30",23169.78
"1917-07-31",23172.93
"1917-08-01",23176.08
"1917-08-02",23179.24
"1917-08-03",23182.39
"1917-08-06",23185.55
"1917-08-07",23188.72
"1917-08-08",23191.88
"1917-08-09",23195.04
"1917-08-10",23198.21
"1917-08-13",23201.38
"1917-08-14",23204.54
"1917-08-15",23207.72
"1917-08-16",23210.89
"1917-08-17",23214.06
"1917-08-20",23217.24
"1917-08-21",23220.42
"1917-08-22",23223.6
"1917-08-23",23226.78
"1917-08-24",23229.96
"1917-08-27",23233.14
"1917-08-28",23236.33
"1917-08-29",23239.52
"1917-08-30",23242.71
"1917-08-31",23245.9
"1917-09-04",23249.09
"1917-09-05",23252.29
"1917-09-06",23255.48
"1917-09-07",23258.68
"1917-09-10",23261.88
"1917-09-11",23265.09
"1917-09-12",23268.29
"1917-09-13",23271.5
"1917-09-14",23274.7
"1917-09-17",23277.92
"1917-09-18",23281.13
"1917-09-19",23284.34
"1917-09-20",23287.55
"1917-09-21",23290.77
"1917-09-24",23293.99
"1917-09-25",23297.21
"1917-09-26",23300.43
"1917-09-27",23303.66
"1917-09-28",23306.88
"1917-10-01",23310.11
"1917-10-02",23313.34
"1917-10-03",23316.57
"1917-10-04",23319.8
"1917-10-05",23323.03
"1917-10-08",23326.26
"1917-10-09",23329.5
"1917-10-10",23332.74
"1917-10-11",23335.97
"1917-10-15",23339.21
"1917-10-16",23342.45
"1917-10-17",23345.7
"1917-10-18",23348.94
"1917-10-19",23352.18
"1917-10-22",23355.43
"1917-10-23",23358.68
"1917-10-24",23361.93
"1917-10-25",23365.18
"1917-10-26",23368.43
"1917-10-29",23371.68
"1917-10-30",23374.94
"1917-10-31",23378.19
"1917-11-01",23381.45
"1917-11-02",23384.7
"1917-11-05",23387.97
"1917-11-07",23391.23
"1917-11-08",23394.49
"1917-11-09",23397.76
"1917-11-12",23401.03
"1917-11-13",23404.3
"1917-11-14",23407.57
"1917-11-15",23410.84
"1917-11-16",23414.12
"1917-11-19",23417.4
"1917-11-20",23420.68
"1917-11-21",23423.96
"1917-11-22",23427.24
"1917-11-23",23430.52
"1917-11-26",23433.81
"1917-11-27",23437.1
"1917-11-28",23440.39
"1917-11-30",23443.68
"1917-12-03",23446.97
"1917-12-04",23450.27
"1917-12-05",23453.57
"1917-12-06",23456.87
"1917-12-07",23460.17
"1917-12-10",23463.47
"1917-12-11",23466.78
"1917-12-12",23470.08
"1917-12-13",23473.39
"1917-12-14",23476.7
"1917-12-17",23480.01
"1917-12-18",23483.33
"1917-12-19",23486.64
"1917-12-20",23489.96
"1917-12-21",23493.28
"1917-12-24",23496.6
"1917-12-26",23499.92
"1917-12-27",23503.24
"1917-12-28",23506.57
"1917-12-31",23509.9
"1918-01-02",23513.23
"1918-01-03",23516.56
"1918-01-04",23519.89
"1918-01-07",23523.22
"1918-01-08",23526.55
"1918-01-09",23529.88
"1918-01-10",23533.21
"1918-01-11",23536.54
"1918-01-14",23539.87
"1918-01-15",23543.2
"1918-01-16",23546.54
"1918-01-17",23549.87
"1918-01-18",23553.2
"1918-01-21",23556.53
"1918-01-22",23559.86
"1918-01-23",23563.19
"1918-01-24",23566.52
"1918-01-25",23569.85
"1918-01-29",23573.18
"1918-01-30",23576.51
"1918-01-31",23579.84
"1918-02-01",23583.18
"1918-02-05",23586.51
"1918-02-06",23589.84
"1918-02-07",23593.17
"1918-02-08",23596.51
"1918-02-13",23599.84
"1918-02-14",23603.17
"1918-02-15",23606.51
"1918-02-18",23609.84
"1918-02-19",23613.18
"1918-02-20",23616.51
"1918-02-21",23619.85
"1918-02-25",23623.19
"1918-02-26",23626.52
"1918-02-27",23629.86
"1918-02-28",23633.2
"1918-03-01",23636.54
"1918-03-04",23639.88
"1918-03-05",23643.21
"1918-03-06",23646.55
"1918-03-07",23649.89
"1918-03-08",23653.23
"1918-03-11",23656.57
"1918-03-12",23659.91
"1918-03-13",23663.25
"1918-03-14",23666.59
"1918-03-15",23669.92
"1918-03-18",23673.26
"1918-03-19",23676.6
"1918-03-20",23679.94
"1918-03-21",23683.28
"1918-03-22",23686.62
"1918-03-25",23689.96
"1918-03-26",23693.3
"1918-03-27",23696.64
"1918-03-28",23699.98
"1918-04-01",23703.32
"1918-04-02",23706.65
"1918-04-03",23709.99
"1918-04-04",23713.33
"1918-04-05",23716.67
"1918-04-08",23720.02
"1918-04-09",23723.36
"1918-04-10",23726.7
"1918-04-11",23730.04
"1918-04-12",23733.38
"1918-04-15",23736.73
"1918-04-16",23740.07
"1918-04-17",23743.42
"1918-04-18",23746.76
"1918-04-19",23750.11
"1918-04-22",23753.45
"1918-04-23",23756.8
"1918-04-24",23760.14
"1918-04-25",23763.49
"1918-04-26",23766.84
"1918-04-29",23770.19
"1918-04-30",23773.54
"1918-05-01",23776.89
"1918-05-02",23780.23
"1918-05-03",23783.58
"1918-05-06",23786.93
"1918-05-07",23790.28
"1918-05-08",23793.63
"1918-05-09",23796.98
"1918-05-10",23800.33
"1918-05-13",23803.68
"1918-05-14",23807.03
"1918-05-15",23810.38
"1918-05-16",23813.73
"1918-05-17",23817.08
"1918-05-20",23820.43
"1918-05-21",23823.78
"1918-05-22",23827.13
"1918-05-23",23830.48
"1918-05-24",23833.83
"1918-05-27",23837.18
"1918-05-28",23840.53
"1918-05-29",23843.88
"1918-05-31",23847.23
"1918-06-03",23850.58
"1918-06-04",23853.93
"1918-06-05",23857.28
"1918-06-06",23860.63
"1918-06-07",23863.98
"1918-06-10",23867.33
"1918-06-11",23870.69
"1918-06-12",23874.04
"1918-06-13",23877.39
"1918-06-14",23880.75
"1918-06-17",23884.1
"1918-06-18",23887.46
"1918-06-19",23890.81
"1918-06-20",23894.17
"1918-06-21",23897.52
"1918-06-24",23900.88
"1918-06-25",23904.24
"1918-06-26",23907.6
"1918-06-27",23910.96
"1918-06-28",23914.31
"1918-07-01",23917.67
"1918-07-02",23921.03
"1918-07-03",23924.39
"1918-07-05",23927.75
"1918-07-08",23931.11
"1918-07-09",23934.47
"1918-07-10",23937.83
"1918-07-11",23941.19
"1918-07-12",23944.55
"1918-07-15",23947.91
"1918-07-16",23951.27
"1918-07-17",23954.63
"1918-07-18",23957.99
"1918-07-19",23961.35
"1918-07-22",23964.71
"1918-07-23",23968.07
"1918-07-24",23971.43
"1918-07-25",23974.79
"1918-07-26",23978.15
"1918-07-29",23981.51
"1918-07-30",23984.87
"1918-07-31",23988.23
"1918-08-01",23991.59
"1918-08-02",23994.95
"1918-08-05",23998.31
"1918-08-06",24001.67
"1918-08-07",24005.03
"1918-08-08",24008.39
"1918-08-09",24011.75
"1918-08-12",24015.11
"1918-08-13",24018.47
"1918-08-14",24021.83
"1918-08-15",24025.19
"1918-08-16",24028.55
"1918-08-19",24031.91
"1918-08-20",24035.27
"1918-08-21",24038.63
"1918-08-22",24041.99
"1918-08-23",24045.36
"1918-08-26",24048.72
"1918-08-27",24052.08
"1918-08-28",24055.44
"1918-08-29",24058.8
"1918-08-30",24062.16
"1918-09-03",24065.52
"1918-09-04",24068.88
"1918-09-05",24072.24
"1918-09-06",24075.61
"1918-09-09",24078.97
"1918-09-10",24082.33
"1918-09-11",24085.7
"1918-09-13",24089.06
"1918-09-16",24092.43
"1918-09-17",24095.79
"1918-09-18",24099.16
"1918-09-19",24102.52
"1918-09-20",24105.89
"1918-09-23",24109.26
"1918-09-24",24112.63
"1918-09-25",24115.99
"1918-09-26",24119.36
"1918-09-27",24122.73
"1918-09-30",24126.1
"1918-10-01",24129.47
"1918-10-02",24132.84
"1918-10-03",24136.21
"1918-10-04",24139.58
"1918-10-07",24142.95
"1918-10-08",24146.32
"1918-10-09",24149.69
"1918-10-10",24153.06
"1918-10-11",24156.43
"1918-10-14",24159.8
"1918-10-15",24163.17
"1918-10-16",24166.54
"1918-10-17",24169.92
"1918-10-18",24173.29
"1918-10-21",24176.66
"1918-10-22",24180.03
"1918-10-23",24183.4
"1918-10-24",24186.77
"1918-10-25",24190.14
"1918-10-28",24193.51
"1918-10-29",24196.88
"1918-10-30",24200.25
"1918-10-31",24203.62
"1918-11-01",24206.99
"1918-11-04",24210.37
"1918-11-06",24213.74
"1918-11-07",24217.11
"1918-11-08",24220.48
"1918-11-12",24223.86
"1918-11-13",24227.23
"1918-11-14",24230.61
"1918-11-15",24233.98
"1918-11-18",24237.36
"1918-11-19",24240.73
"1918-11-20",24244.11
"1918-11-21",24247.49
"1918-11-22",24250.86
"1918-11-25",24254.24
"1918-11-26",24257.62
"1918-11-27",24261
"1918-11-29",24264.38
"1918-12-02",24267.76
"1918-12-03",24271.14
"1918-12-04",24274.52
"1918-12-05",24277.9
"1918-12-06",24281.28
"1918-12-09",24284.65
"1918-12-10",24288.03
"1918-12-11",24291.41
"1918-12-12",24294.79
"1918-12-13",24298.17
"1918-12-16",24301.55
"1918-12-17",24304.93
"1918-12-18",24308.31
"1918-12-19",24311.69
"1918-12-20",24315.07
"1918-12-23",24318.45
"1918-12-24",24321.83
"1918-12-26",24325.21
"1918-12-27",24328.59
"1918-12-30",24331.97
"1918-12-31",24335.35
"1919-01-02",24338.74
"1919-01-03",24342.12
"1919-01-06",24345.51
"1919-01-07",24348.89
"1919-01-08",24352.28
"1919-01-09",24355.68
"1919-01-10",24359.07
"1919-01-13",24362.47
"1919-01-14",24365.87
"1919-01-15",24369.27
"1919-01-16",24372.67
"1919-01-17",24376.08
"1919-01-20",24379.49
"1919-01-21",24382.9
"1919-01-22",24386.31
"1919-01-23",24389.73
"1919-01-24",24393.14
"1919-01-27",24396.56
"1919-01-28",24399.99
"1919-01-29",24403.41
"1919-01-30",24406.83
"1919-01-31",24410.26
"1919-02-03",24413.69
"1919-02-04",24417.13
"1919-02-05",24420.56
"1919-02-06",24424
"1919-02-07",24427.44
"1919-02-10",24430.88
"1919-02-11",24434.33
"1919-02-13",24437.78
"1919-02-14",24441.23
"1919-02-17",24444.68
"1919-02-18",24448.14
"1919-02-19",24451.6
"1919-02-20",24455.06
"1919-02-21",24458.53
"1919-02-24",24461.99
"1919-02-25",24465.46
"1919-02-26",24468.93
"1919-02-27",24472.41
"1919-02-28",24475.88
"1919-03-03",24479.36
"1919-03-04",24482.84
"1919-03-05",24486.33
"1919-03-06",24489.81
"1919-03-07",24493.3
"1919-03-10",24496.79
"1919-03-11",24500.28
"1919-03-12",24503.78
"1919-03-13",24507.27
"1919-03-14",24510.77
"1919-03-17",24514.27
"1919-03-18",24517.78
"1919-03-19",24521.28
"1919-03-20",24524.79
"1919-03-21",24528.3
"1919-03-24",24531.81
"1919-03-26",24535.33
"1919-03-27",24538.85
"1919-03-28",24542.37
"1919-03-31",24545.89
"1919-04-01",24549.42
"1919-04-02",24552.95
"1919-04-03",24556.48
"1919-04-04",24560.01
"1919-04-07",24563.54
"1919-04-08",24567.08
"1919-04-09",24570.62
"1919-04-10",24574.16
"1919-04-11",24577.7
"1919-04-14",24581.25
"1919-04-15",24584.8
"1919-04-16",24588.35
"1919-04-17",24591.91
"1919-04-21",24595.46
"1919-04-22",24599.02
"1919-04-23",24602.59
"1919-04-24",24606.15
"1919-04-25",24609.72
"1919-04-28",24613.29
"1919-04-29",24616.86
"1919-04-30",24620.43
"1919-05-01",24624.01
"1919-05-02",24627.59
"1919-05-05",24631.17
"1919-05-07",24634.75
"1919-05-08",24638.34
"1919-05-09",24641.93
"1919-05-12",24645.52
"1919-05-13",24649.12
"1919-05-14",24652.71
"1919-05-15",24656.31
"1919-05-16",24659.91
"1919-05-19",24663.52
"1919-05-20",24667.12
"1919-05-21",24670.73
"1919-05-22",24674.34
"1919-05-23",24677.95
"1919-05-26",24681.57
"1919-05-27",24685.18
"1919-05-28",24688.8
"1919-05-29",24692.42
"1919-06-02",24696.05
"1919-06-03",24699.68
"1919-06-04",24703.31
"1919-06-05",24706.94
"1919-06-06",24710.58
"1919-06-09",24714.21
"1919-06-10",24717.86
"1919-06-11",24721.5
"1919-06-12",24725.14
"1919-06-13",24728.79
"1919-06-16",24732.44
"1919-06-17",24736.09
"1919-06-18",24739.74
"1919-06-19",24743.4
"1919-06-20",24747.06
"1919-06-23",24750.72
"1919-06-24",24754.38
"1919-06-25",24758.05
"1919-06-26",24761.72
"1919-06-27",24765.39
"1919-06-30",24769.06
"1919-07-01",24772.74
"1919-07-02",24776.42
"1919-07-03",24780.1
"1919-07-07",24783.78
"1919-07-08",24787.46
"1919-07-09",24791.15
"1919-07-10",24794.84
"1919-07-11",24798.53
"1919-07-14",24802.22
"1919-07-15",24805.91
"1919-07-16",24809.61
"1919-07-17",24813.31
"1919-07-18",24817.01
"1919-07-21",24820.71
"1919-07-22",24824.41
"1919-07-23",24828.12
"1919-07-24",24831.82
"1919-07-25",24835.53
"1919-07-28",24839.24
"1919-07-29",24842.96
"1919-07-30",24846.67
"1919-07-31",24850.39
"1919-08-01",24854.11
"1919-08-04",24857.83
"1919-08-05",24861.55
"1919-08-06",24865.28
"1919-08-07",24869.01
"1919-08-08",24872.73
"1919-08-11",24876.47
"1919-08-12",24880.2
"1919-08-13",24883.94
"1919-08-14",24887.68
"1919-08-15",24891.42
"1919-08-18",24895.17
"1919-08-19",24898.91
"1919-08-20",24902.66
"1919-08-21",24906.41
"1919-08-22",24910.17
"1919-08-25",24913.92
"1919-08-26",24917.68
"1919-08-27",24921.44
"1919-08-28",24925.21
"1919-08-29",24928.97
"1919-09-02",24932.74
"1919-09-03",24936.51
"1919-09-04",24940.29
"1919-09-05",24944.06
"1919-09-08",24947.85
"1919-09-09",24951.63
"1919-09-11",24955.41
"1919-09-12",24959.2
"1919-09-15",24962.99
"1919-09-16",24966.79
"1919-09-17",24970.58
"1919-09-18",24974.38
"1919-09-19",24978.18
"1919-09-22",24981.98
"1919-09-23",24985.79
"1919-09-24",24989.6
"1919-09-25",24993.41
"1919-09-26",24997.22
"1919-09-29",25001.04
"1919-09-30",25004.86
"1919-10-01",25008.68
"1919-10-02",25012.5
"1919-10-03",25016.32
"1919-10-06",25020.15
"1919-10-07",25023.98
"1919-10-08",25027.81
"1919-10-09",25031.65
"1919-10-10",25035.48
"1919-10-14",25039.32
"1919-10-15",25043.17
"1919-10-16",25047.01
"1919-10-17",25050.86
"1919-10-20",25054.71
"1919-10-21",25058.56
"1919-10-22",25062.42
"1919-10-23",25066.28
"1919-10-24",25070.14
"1919-10-27",25074
"1919-10-28",25077.86
"1919-10-29",25081.73
"1919-10-30",25085.6
"1919-10-31",25089.47
"1919-11-03",25093.35
"1919-11-05",25097.23
"1919-11-06",25101.11
"1919-11-07",25104.99
"1919-11-10",25108.88
"1919-11-11",25112.77
"1919-11-12",25116.66
"1919-11-13",25120.55
"1919-11-14",25124.45
"1919-11-17",25128.35
"1919-11-18",25132.25
"1919-11-19",25136.15
"1919-11-20",25140.06
"1919-11-21",25143.96
"1919-11-24",25147.88
"1919-11-25",25151.79
"1919-11-26",25155.71
"1919-11-28",25159.62
"1919-12-01",25163.55
"1919-12-02",25167.47
"1919-12-03",25171.4
"1919-12-04",25175.33
"1919-12-05",25179.26
"1919-12-08",25183.2
"1919-12-09",25187.14
"1919-12-10",25191.07
"1919-12-11",25195.02
"1919-12-12",25198.96
"1919-12-15",25202.91
"1919-12-16",25206.86
"1919-12-17",25210.81
"1919-12-18",25214.76
"1919-12-19",25218.72
"1919-12-22",25222.68
"1919-12-23",25226.64
"1919-12-24",25230.6
"1919-12-26",25234.57
"1919-12-29",25238.54
"1919-12-30",25242.52
"1919-12-31",25246.49
"1920-01-02",25250.47
"1920-01-05",25254.45
"1920-01-06",25258.43
"1920-01-07",25262.41
"1920-01-08",25266.39
"1920-01-09",25270.38
"1920-01-12",25274.36
"1920-01-13",25278.35
"1920-01-14",25282.33
"1920-01-15",25286.32
"1920-01-16",25290.31
"1920-01-19",25294.3
"1920-01-20",25298.29
"1920-01-21",25302.28
"1920-01-22",25306.27
"1920-01-23",25310.27
"1920-01-26",25314.26
"1920-01-27",25318.26
"1920-01-28",25322.26
"1920-01-29",25326.26
"1920-01-30",25330.25
"1920-02-02",25334.26
"1920-02-03",25338.26
"1920-02-04",25342.26
"1920-02-05",25346.26
"1920-02-06",25350.27
"1920-02-09",25354.28
"1920-02-10",25358.28
"1920-02-11",25362.29
"1920-02-13",25366.3
"1920-02-16",25370.31
"1920-02-17",25374.33
"1920-02-18",25378.34
"1920-02-19",25382.35
"1920-02-20",25386.37
"1920-02-24",25390.39
"1920-02-25",25394.4
"1920-02-26",25398.42
"1920-02-27",25402.44
"1920-03-01",25406.47
"1920-03-02",25410.49
"1920-03-03",25414.51
"1920-03-04",25418.54
"1920-03-05",25422.56
"1920-03-08",25426.59
"1920-03-09",25430.62
"1920-03-10",25434.65
"1920-03-11",25438.68
"1920-03-12",25442.71
"1920-03-15",25446.74
"1920-03-16",25450.78
"1920-03-17",25454.81
"1920-03-18",25458.85
"1920-03-19",25462.89
"1920-03-22",25466.92
"1920-03-23",25470.96
"1920-03-24",25475
"1920-03-25",25479.05
"1920-03-26",25483.09
"1920-03-29",25487.13
"1920-03-30",25491.18
"1920-03-31",25495.22
"1920-04-01",25499.27
"1920-04-05",25503.32
"1920-04-06",25507.37
"1920-04-07",25511.42
"1920-04-08",25515.47
"1920-04-09",25519.52
"1920-04-12",25523.58
"1920-04-13",25527.63
"1920-04-14",25531.69
"1920-04-15",25535.75
