"Date","GOLDX"
"1988-03-09",19314.16
"1988-03-10",19575.22
"1988-03-11",19548.67
"1988-03-14",19570.8
"1988-03-15",19566.37
"1988-03-16",19743.36
"1988-03-17",19712.39
"1988-03-18",19597.35
"1988-03-21",19880.53
"1988-03-22",19818.58
"1988-03-23",19889.38
"1988-03-24",20088.5
"1988-03-25",19991.15
"1988-03-28",20084.07
"1988-03-29",20128.32
"1988-03-30",20079.65
"1988-03-31",20221.24
"1988-04-04",20221.24
"1988-04-05",20070.8
"1988-04-06",19907.08
"1988-04-07",19787.61
"1988-04-08",19884.96
"1988-04-11",19858.41
"1988-04-12",19946.9
"1988-04-13",19884.96
"1988-04-14",19929.2
"1988-04-15",20190.27
"1988-04-18",20265.49
"1988-04-19",20216.81
"1988-04-20",20238.94
"1988-04-21",20101.77
"1988-04-22",19849.56
"1988-04-25",19920.35
"1988-04-26",19778.76
"1988-04-27",19924.78
"1988-04-28",20004.42
"1988-04-29",19867.26
"1988-05-02",19867.26
"1988-05-03",19730.09
"1988-05-04",19615.04
"1988-05-05",19685.84
"1988-05-06",19592.92
"1988-05-09",19663.72
"1988-05-10",19765.49
"1988-05-11",19871.68
"1988-05-12",19955.75
"1988-05-13",19889.38
"1988-05-16",20057.52
"1988-05-17",20119.47
"1988-05-18",20088.5
"1988-05-19",20261.06
"1988-05-20",20128.32
"1988-05-23",20234.51
"1988-05-24",20234.51
"1988-05-25",20084.07
"1988-05-26",20057.52
"1988-05-27",20000
"1988-05-31",20154.87
"1988-06-01",20212.39
"1988-06-02",20075.22
"1988-06-03",20561.95
"1988-06-06",20557.52
"1988-06-07",20548.67
"1988-06-08",20261.06
"1988-06-09",20154.87
"1988-06-10",20247.79
"1988-06-13",19867.26
"1988-06-14",19756.64
"1988-06-15",20000
"1988-06-16",20084.07
"1988-06-17",19924.78
"1988-06-20",20097.35
"1988-06-21",19986.73
"1988-06-22",19845.13
"1988-06-23",19814.16
"1988-06-24",19615.04
"1988-06-27",19615.04
"1988-06-28",19641.59
"1988-06-29",19185.84
"1988-06-30",19318.58
"1988-07-01",19331.86
"1988-07-05",19358.41
"1988-07-06",19327.43
"1988-07-07",19508.85
"1988-07-08",19442.48
"1988-07-11",19327.43
"1988-07-12",19194.69
"1988-07-13",19247.79
"1988-07-14",19504.42
"1988-07-15",19429.2
"1988-07-18",19278.76
"1988-07-19",19305.31
"1988-07-20",19681.42
"1988-07-21",19681.42
"1988-07-22",19566.37
"1988-07-25",19402.65
"1988-07-26",19079.65
"1988-07-27",19154.87
"1988-07-28",19150.44
"1988-07-29",19327.43
"1988-08-01",19230.09
"1988-08-02",19150.44
"1988-08-03",19207.96
"1988-08-04",19163.72
"1988-08-05",19154.87
"1988-08-08",19115.04
"1988-08-09",18840.71
"1988-08-10",18902.65
"1988-08-11",18938.05
"1988-08-12",19172.57
"1988-08-15",19039.82
"1988-08-16",19146.02
"1988-08-17",18982.3
"1988-08-18",19053.1
"1988-08-19",19141.59
"1988-08-22",19070.8
"1988-08-23",19141.59
"1988-08-24",19159.29
"1988-08-25",19212.39
"1988-08-26",19168.14
"1988-08-29",19168.14
"1988-08-30",18929.2
"1988-08-31",18929.2
"1988-09-01",19044.25
"1988-09-02",18973.45
"1988-09-06",18960.18
"1988-09-07",18907.08
"1988-09-08",18951.33
"1988-09-09",19000
"1988-09-12",18557.52
"1988-09-13",18606.19
"1988-09-14",18650.44
"1988-09-15",18535.4
"1988-09-16",18371.68
"1988-09-19",18097.35
"1988-09-20",18141.59
"1988-09-21",17730.09
"1988-09-22",17601.77
"1988-09-23",17716.81
"1988-09-26",17491.15
"1988-09-27",17570.8
"1988-09-28",17495.58
"1988-09-29",17632.74
"1988-09-30",17553.1
"1988-10-03",17522.12
"1988-10-04",17632.74
"1988-10-05",17500
"1988-10-06",17867.26
"1988-10-07",17871.68
"1988-10-10",18000
"1988-10-11",18022.12
"1988-10-12",17982.3
"1988-10-13",17995.58
"1988-10-14",18035.4
"1988-10-17",18274.34
"1988-10-18",18207.96
"1988-10-19",18199.12
"1988-10-20",18238.94
"1988-10-21",18154.87
"1988-10-24",17942.48
"1988-10-25",18039.82
"1988-10-26",18026.55
"1988-10-27",18030.97
"1988-10-28",18207.96
"1988-10-31",18247.79
"1988-11-01",18181.42
"1988-11-02",18353.98
"1988-11-03",18734.51
"1988-11-04",18628.32
"1988-11-07",18610.62
"1988-11-08",18513.27
"1988-11-09",18619.47
"1988-11-10",18544.25
"1988-11-11",18597.35
"1988-11-14",18553.1
"1988-11-15",18761.06
"1988-11-16",18756.64
"1988-11-17",18672.57
"1988-11-18",18486.73
"1988-11-21",18407.08
"1988-11-22",18513.27
"1988-11-23",18553.1
"1988-11-25",18765.49
"1988-11-28",18774.34
"1988-11-29",18721.24
"1988-11-30",18699.12
"1988-12-01",18796.46
"1988-12-02",18774.34
"1988-12-05",18982.3
"1988-12-06",18929.2
"1988-12-07",18699.12
"1988-12-08",18725.66
"1988-12-09",18575.22
"1988-12-12",18584.07
"1988-12-13",18606.19
"1988-12-14",18584.07
"1988-12-15",18517.7
"1988-12-16",18221.24
"1988-12-19",18274.34
"1988-12-20",18269.91
"1988-12-21",18345.13
"1988-12-22",18464.6
"1988-12-23",18464.6
"1988-12-27",18464.6
"1988-12-28",18269.91
"1988-12-29",18154.87
"1988-12-30",18154.87
"1989-01-03",18212.39
"1989-01-04",18115.04
"1989-01-05",18022.12
"1989-01-06",17982.3
"1989-01-09",17809.73
"1989-01-10",17898.23
"1989-01-11",17867.26
"1989-01-12",17884.96
"1989-01-13",17946.9
"1989-01-16",17765.49
"1989-01-17",17800.88
"1989-01-18",17809.73
"1989-01-19",17858.41
"1989-01-20",17942.48
"1989-01-23",18030.97
"1989-01-24",18066.37
"1989-01-25",17884.96
"1989-01-26",17977.88
"1989-01-27",17690.27
"1989-01-30",17433.63
"1989-01-31",17433.63
"1989-02-01",17380.53
"1989-02-02",17305.31
"1989-02-03",17256.64
"1989-02-06",17163.72
"1989-02-07",17300.88
"1989-02-08",17283.19
"1989-02-09",17424.78
"1989-02-10",17238.94
"1989-02-13",17013.27
"1989-02-14",16995.58
"1989-02-15",16858.41
"1989-02-16",17004.42
"1989-02-17",16831.86
"1989-02-21",16969.03
"1989-02-22",17115.04
"1989-02-23",17278.76
"1989-02-24",17185.84
"1989-02-27",17283.19
"1989-02-28",17123.89
"1989-03-01",16995.58
"1989-03-02",16986.73
"1989-03-03",17097.35
"1989-03-06",17137.17
"1989-03-07",17292.04
"1989-03-08",17460.18
"1989-03-09",17323.01
"1989-03-10",17411.5
"1989-03-13",17367.26
"1989-03-14",17477.88
"1989-03-15",17384.96
"1989-03-16",17230.09
"1989-03-17",17446.9
"1989-03-20",17500
"1989-03-21",17380.53
"1989-03-22",17407.08
"1989-03-23",17473.45
"1989-03-27",17473.45
"1989-03-28",17292.04
"1989-03-29",16946.9
"1989-03-30",16977.88
"1989-03-31",16955.75
"1989-04-03",17057.52
"1989-04-04",17110.62
"1989-04-05",16946.9
"1989-04-06",17008.85
"1989-04-07",16915.93
"1989-04-10",16880.53
"1989-04-11",17035.4
"1989-04-12",17137.17
"1989-04-13",17269.91
"1989-04-14",17088.5
"1989-04-17",17044.25
"1989-04-18",16991.15
"1989-04-19",16986.73
"1989-04-20",16991.15
"1989-04-21",16991.15
"1989-04-24",16973.45
"1989-04-25",17075.22
"1989-04-26",16986.73
"1989-04-27",17004.42
"1989-04-28",16707.96
"1989-05-01",16707.96
"1989-05-02",16703.54
"1989-05-03",16752.21
"1989-05-04",16738.94
"1989-05-05",16623.89
"1989-05-08",16738.94
"1989-05-09",16641.59
"1989-05-10",16690.27
"1989-05-11",16743.36
"1989-05-12",16694.69
"1989-05-15",16539.82
"1989-05-16",16570.8
"1989-05-17",16455.75
"1989-05-18",16371.68
"1989-05-19",16172.57
"1989-05-22",15920.35
"1989-05-23",16128.32
"1989-05-24",15995.58
"1989-05-25",16088.5
"1989-05-26",16185.84
"1989-05-30",16022.12
"1989-05-31",16008.85
"1989-06-01",15991.15
"1989-06-02",15995.58
"1989-06-05",16159.29
"1989-06-06",16146.02
"1989-06-07",16557.52
"1989-06-08",16570.8
"1989-06-09",16296.46
"1989-06-12",15924.78
"1989-06-13",15871.68
"1989-06-14",15977.88
"1989-06-15",15995.58
"1989-06-16",16168.14
"1989-06-19",16123.89
"1989-06-20",16221.24
"1989-06-21",16190.27
"1989-06-22",16362.83
"1989-06-23",16371.68
"1989-06-26",16579.65
"1989-06-27",16650.44
"1989-06-28",16539.82
"1989-06-29",16650.44
"1989-06-30",16504.42
"1989-07-03",16570.8
"1989-07-05",16973.45
"1989-07-06",17057.52
"1989-07-07",16973.45
"1989-07-10",16960.18
"1989-07-11",16761.06
"1989-07-12",16805.31
"1989-07-13",16628.32
"1989-07-14",16407.08
"1989-07-17",16398.23
"1989-07-18",16446.9
"1989-07-19",16402.65
"1989-07-20",16420.35
"1989-07-21",16477.88
"1989-07-24",16460.18
"1989-07-25",16429.2
"1989-07-26",16473.45
"1989-07-27",16557.52
"1989-07-28",16358.41
"1989-07-31",16296.46
"1989-08-01",16327.43
"1989-08-02",16362.83
"1989-08-03",16340.71
"1989-08-04",16393.81
"1989-08-07",16199.12
"1989-08-08",16190.27
"1989-08-09",16132.74
"1989-08-10",16190.27
"1989-08-11",16013.27
"1989-08-14",16075.22
"1989-08-15",16199.12
"1989-08-16",16265.49
"1989-08-17",16146.02
"1989-08-18",16207.96
"1989-08-21",16190.27
"1989-08-22",16212.39
"1989-08-23",16203.54
"1989-08-24",16026.55
"1989-08-25",15951.33
"1989-08-28",15951.33
"1989-08-29",15920.35
"1989-08-30",15991.15
"1989-08-31",15920.35
"1989-09-01",15902.65
"1989-09-05",15867.26
"1989-09-06",15938.05
"1989-09-07",15893.81
"1989-09-08",15911.5
"1989-09-11",15858.41
"1989-09-12",15867.26
"1989-09-13",15862.83
"1989-09-14",15995.58
"1989-09-15",15743.36
"1989-09-18",15915.93
"1989-09-19",15960.18
"1989-09-20",16053.1
"1989-09-21",16053.1
"1989-09-22",16146.02
"1989-09-25",16256.64
"1989-09-26",16283.19
"1989-09-27",16327.43
"1989-09-28",16216.81
"1989-09-29",16216.81
"1989-10-02",16216.81
"1989-10-03",16172.57
"1989-10-04",16194.69
"1989-10-05",16203.54
"1989-10-06",16061.95
"1989-10-09",16057.52
"1989-10-10",16013.27
"1989-10-11",15977.88
"1989-10-12",16070.8
"1989-10-13",16070.8
"1989-10-16",16300.88
"1989-10-17",16225.66
"1989-10-18",16305.31
"1989-10-19",16309.73
"1989-10-20",16181.42
"1989-10-23",16172.57
"1989-10-24",16221.24
"1989-10-25",16314.16
"1989-10-26",16309.73
"1989-10-27",16486.73
"1989-10-30",16681.42
"1989-10-31",16606.19
"1989-11-01",16508.85
"1989-11-02",16561.95
"1989-11-03",16836.28
"1989-11-06",16805.31
"1989-11-07",16995.58
"1989-11-08",16955.75
"1989-11-09",17128.32
"1989-11-10",17053.1
"1989-11-13",17278.76
"1989-11-14",17181.42
"1989-11-15",17318.58
"1989-11-16",17318.58
"1989-11-17",17345.13
"1989-11-20",17473.45
"1989-11-21",17654.87
"1989-11-22",18137.17
"1989-11-24",18398.23
"1989-11-27",18309.73
"1989-11-28",18132.74
"1989-11-29",18146.02
"1989-11-30",18061.95
"1989-12-01",18314.16
"1989-12-04",18079.65
"1989-12-05",17867.26
"1989-12-06",17827.43
"1989-12-07",17964.6
"1989-12-08",18115.04
"1989-12-11",18384.96
"1989-12-12",18384.96
"1989-12-13",18274.34
"1989-12-14",18075.22
"1989-12-15",18265.49
"1989-12-18",18030.97
"1989-12-19",18247.79
"1989-12-20",18247.79
"1989-12-21",18274.34
"1989-12-22",18274.34
"1989-12-26",18274.34
"1989-12-27",17964.6
"1989-12-28",17637.17
"1989-12-29",17637.17
"1990-01-02",17654.87
"1990-01-03",17477.88
"1990-01-04",17544.25
"1990-01-05",17920.35
"1990-01-08",17902.65
"1990-01-09",17853.98
"1990-01-10",18101.77
"1990-01-11",18234.51
"1990-01-12",18420.35
"1990-01-15",18389.38
"1990-01-16",18265.49
"1990-01-17",18159.29
"1990-01-18",18292.04
"1990-01-19",18084.07
"1990-01-22",17964.6
"1990-01-23",18066.37
"1990-01-24",18619.47
"1990-01-25",18393.81
"1990-01-26",18495.58
"1990-01-29",18530.97
"1990-01-30",18504.42
"1990-01-31",18367.26
"1990-02-01",18398.23
"1990-02-02",18495.58
"1990-02-05",18716.81
"1990-02-06",18632.74
"1990-02-07",18752.21
"1990-02-08",18495.58
"1990-02-09",18384.96
"1990-02-12",18535.4
"1990-02-13",18500
"1990-02-14",18345.13
"1990-02-15",18438.05
"1990-02-16",18429.2
"1990-02-20",18584.07
"1990-02-21",18584.07
"1990-02-22",18482.3
"1990-02-23",18402.65
"1990-02-26",18199.12
"1990-02-27",18035.4
"1990-02-28",18039.82
"1990-03-01",17977.88
"1990-03-02",17924.78
"1990-03-05",17840.71
"1990-03-06",17938.05
"1990-03-07",17721.24
"1990-03-08",17730.09
"1990-03-09",17668.14
"1990-03-12",17756.64
"1990-03-13",17579.65
"1990-03-14",17646.02
"1990-03-15",17676.99
"1990-03-16",17730.09
"1990-03-19",17792.04
"1990-03-20",17685.84
"1990-03-21",17345.13
"1990-03-22",17345.13
"1990-03-23",17411.5
"1990-03-26",16384.96
"1990-03-27",16283.19
"1990-03-28",16460.18
"1990-03-29",16438.05
"1990-03-30",16305.31
"1990-04-02",16300.88
"1990-04-03",16592.92
"1990-04-04",16561.95
"1990-04-05",16743.36
"1990-04-06",16712.39
"1990-04-09",16668.14
"1990-04-10",16601.77
"1990-04-11",16570.8
"1990-04-12",16615.04
"1990-04-16",16615.04
"1990-04-17",16548.67
"1990-04-18",16584.07
"1990-04-19",16628.32
"1990-04-20",16637.17
"1990-04-23",16606.19
"1990-04-24",16672.57
"1990-04-25",16438.05
"1990-04-26",16442.48
"1990-04-27",16442.48
"1990-04-30",16274.34
"1990-05-01",16349.56
"1990-05-02",16353.98
"1990-05-03",16367.26
"1990-05-04",16429.2
"1990-05-07",16429.2
"1990-05-08",16402.65
"1990-05-09",16384.96
"1990-05-10",16451.33
"1990-05-11",16309.73
"1990-05-14",16327.43
"1990-05-15",16274.34
"1990-05-16",16367.26
"1990-05-17",16336.28
"1990-05-18",16367.26
"1990-05-21",16508.85
"1990-05-22",16597.35
"1990-05-23",16128.32
"1990-05-24",16216.81
"1990-05-25",16216.81
"1990-05-29",16269.91
"1990-05-30",16212.39
"1990-05-31",16066.37
"1990-06-01",16084.07
"1990-06-04",15800.88
"1990-06-05",15845.13
"1990-06-06",15907.08
"1990-06-07",15610.62
"1990-06-08",15641.59
"1990-06-11",15694.69
"1990-06-12",15743.36
"1990-06-13",15508.85
"1990-06-14",15305.31
"1990-06-15",15349.56
"1990-06-18",15455.75
"1990-06-19",15429.2
"1990-06-20",15349.56
"1990-06-21",15477.88
"1990-06-22",15415.93
"1990-06-25",15637.17
"1990-06-26",15460.18
"1990-06-27",15517.7
"1990-06-28",15588.5
"1990-06-29",15584.07
"1990-07-02",15814.16
"1990-07-03",16017.7
"1990-07-05",15915.93
"1990-07-06",15982.3
"1990-07-09",15942.48
"1990-07-10",15663.72
"1990-07-11",15676.99
"1990-07-12",15553.1
"1990-07-13",16088.5
"1990-07-16",16075.22
"1990-07-17",15960.18
"1990-07-18",15902.65
"1990-07-19",16030.97
"1990-07-20",15973.45
"1990-07-23",16199.12
"1990-07-24",16314.16
"1990-07-25",16495.58
"1990-07-26",16318.58
"1990-07-27",16230.09
"1990-07-30",16252.21
"1990-07-31",16473.45
"1990-08-01",16402.65
"1990-08-02",16845.13
"1990-08-03",16769.91
"1990-08-06",16915.93
"1990-08-07",16960.18
"1990-08-08",17026.55
"1990-08-09",16973.45
"1990-08-10",17230.09
"1990-08-13",17889.38
"1990-08-14",18207.96
"1990-08-15",17628.32
"1990-08-16",17814.16
"1990-08-17",18168.14
"1990-08-20",18044.25
"1990-08-21",18309.73
"1990-08-22",18088.5
"1990-08-23",18247.79
"1990-08-24",18154.87
"1990-08-27",18154.87
"1990-08-28",17181.42
"1990-08-29",17004.42
"1990-08-30",17247.79
"1990-08-31",17159.29
"1990-09-04",16876.11
"1990-09-05",16960.18
"1990-09-06",17146.02
"1990-09-07",17017.7
"1990-09-10",17013.27
"1990-09-11",16747.79
"1990-09-12",16907.08
"1990-09-13",16911.5
"1990-09-14",17088.5
"1990-09-17",17230.09
"1990-09-18",17079.65
"1990-09-19",17101.77
"1990-09-20",17123.89
"1990-09-21",17225.66
"1990-09-24",17367.26
"1990-09-25",17867.26
"1990-09-26",17818.58
"1990-09-27",17876.11
"1990-09-28",18070.8
"1990-10-01",17535.4
"1990-10-02",17163.72
"1990-10-03",17230.09
"1990-10-04",17513.27
"1990-10-05",17504.42
"1990-10-08",17292.04
"1990-10-09",17566.37
"1990-10-10",17336.28
"1990-10-11",17168.14
"1990-10-12",17181.42
"1990-10-15",16845.13
"1990-10-16",16141.59
"1990-10-17",16194.69
"1990-10-18",16278.76
"1990-10-19",16460.18
"1990-10-22",16261.06
"1990-10-23",16446.9
"1990-10-24",16420.35
"1990-10-25",16597.35
"1990-10-26",16535.4
"1990-10-29",16491.15
"1990-10-30",16539.82
"1990-10-31",16792.04
"1990-11-01",16831.86
"1990-11-02",16703.54
"1990-11-05",16676.99
"1990-11-06",16783.19
"1990-11-07",17035.4
"1990-11-08",17026.55
"1990-11-09",17066.37
"1990-11-12",16845.13
"1990-11-13",16969.03
"1990-11-14",16986.73
"1990-11-15",16725.66
"1990-11-16",16650.44
"1990-11-19",16716.81
"1990-11-20",16814.16
"1990-11-21",16694.69
"1990-11-23",16973.45
"1990-11-26",17119.47
"1990-11-27",16982.3
"1990-11-28",17035.4
"1990-11-29",17115.04
"1990-11-30",17030.97
"1990-12-03",16845.13
"1990-12-04",16707.96
"1990-12-05",16637.17
"1990-12-06",16371.68
"1990-12-07",16407.08
"1990-12-10",16553.1
"1990-12-11",16464.6
"1990-12-12",16411.5
"1990-12-13",16460.18
"1990-12-14",16513.27
"1990-12-17",16650.44
"1990-12-18",16699.12
"1990-12-19",16765.49
"1990-12-20",17057.52
"1990-12-21",16982.3
"1990-12-24",16982.3
"1990-12-26",16982.3
"1990-12-27",16938.05
"1990-12-28",17088.5
"1990-12-31",17088.5
"1991-01-02",17292.04
"1991-01-03",17092.92
"1991-01-04",17141.59
"1991-01-07",17305.31
"1991-01-08",17243.36
"1991-01-09",17128.32
"1991-01-10",17283.19
"1991-01-11",17283.19
"1991-01-14",17637.17
"1991-01-15",17632.74
"1991-01-16",17831.86
"1991-01-17",16769.91
"1991-01-18",16738.94
"1991-01-21",16734.51
"1991-01-22",16858.41
"1991-01-23",16738.94
"1991-01-24",16504.42
"1991-01-25",16561.95
"1991-01-28",16570.8
"1991-01-29",16672.57
"1991-01-30",16243.36
"1991-01-31",16194.69
"1991-02-01",16128.32
"1991-02-04",16247.79
"1991-02-05",16221.24
"1991-02-06",15964.6
"1991-02-07",16101.77
"1991-02-08",16371.68
"1991-02-11",16234.51
"1991-02-12",16123.89
"1991-02-13",16230.09
"1991-02-14",16292.04
"1991-02-15",16172.57
"1991-02-19",16061.95
"1991-02-20",16137.17
"1991-02-21",16030.97
"1991-02-22",15876.11
"1991-02-25",15827.43
"1991-02-26",15898.23
"1991-02-27",15929.2
"1991-02-28",16048.67
"1991-03-01",16234.51
"1991-03-04",16172.57
"1991-03-05",16128.32
"1991-03-06",16203.54
"1991-03-07",16216.81
"1991-03-08",16305.31
"1991-03-11",16190.27
"1991-03-12",16119.47
"1991-03-13",16194.69
"1991-03-14",16132.74
"1991-03-15",16194.69
"1991-03-18",16030.97
"1991-03-19",16128.32
"1991-03-20",16128.32
"1991-03-21",16035.4
"1991-03-22",16053.1
"1991-03-25",15898.23
"1991-03-26",15778.76
"1991-03-27",15668.14
"1991-03-28",15738.94
"1991-04-01",15738.94
"1991-04-02",15818.58
"1991-04-03",15893.81
"1991-04-04",15858.41
"1991-04-05",15862.83
"1991-04-08",15973.45
"1991-04-09",16106.19
"1991-04-10",16079.65
"1991-04-11",16008.85
"1991-04-12",16017.7
"1991-04-15",15933.63
"1991-04-16",15982.3
"1991-04-17",15960.18
"1991-04-18",15893.81
"1991-04-19",15761.06
"1991-04-22",15769.91
"1991-04-23",15730.09
"1991-04-24",15743.36
"1991-04-25",15632.74
"1991-04-26",15632.74
"1991-04-29",15535.4
"1991-04-30",15831.86
"1991-05-01",15774.34
"1991-05-02",15672.57
"1991-05-03",15730.09
"1991-05-06",15730.09
"1991-05-07",15761.06
"1991-05-08",15792.04
"1991-05-09",15792.04
"1991-05-10",15783.19
"1991-05-13",15792.04
"1991-05-14",15840.71
"1991-05-15",15924.78
"1991-05-16",15752.21
"1991-05-17",15712.39
"1991-05-20",15707.96
"1991-05-21",15765.49
"1991-05-22",15787.61
"1991-05-23",15703.54
"1991-05-24",15743.36
"1991-05-28",15738.94
"1991-05-29",15995.58
"1991-05-30",15977.88
"1991-05-31",15946.9
"1991-06-03",16061.95
"1991-06-04",16035.4
"1991-06-05",16035.4
"1991-06-06",16146.02
"1991-06-07",16238.94
"1991-06-10",16469.03
"1991-06-11",16429.2
"1991-06-12",16460.18
"1991-06-13",16358.41
"1991-06-14",16274.34
"1991-06-17",16230.09
"1991-06-18",16384.96
"1991-06-19",16256.64
"1991-06-20",16265.49
"1991-06-21",16207.96
"1991-06-24",15969.03
"1991-06-25",16079.65
"1991-06-26",16199.12
"1991-06-27",16141.59
"1991-06-28",16300.88
"1991-07-01",16323.01
"1991-07-02",16243.36
"1991-07-03",16340.71
"1991-07-05",16367.26
"1991-07-08",16384.96
"1991-07-09",16336.28
"1991-07-10",16411.5
"1991-07-11",16296.46
"1991-07-12",16278.76
"1991-07-15",16274.34
"1991-07-16",16314.16
"1991-07-17",16323.01
"1991-07-18",16327.43
"1991-07-19",16371.68
"1991-07-22",16362.83
"1991-07-23",16256.64
"1991-07-24",16194.69
"1991-07-25",16146.02
"1991-07-26",16110.62
"1991-07-29",16154.87
"1991-07-30",15991.15
"1991-07-31",16057.52
"1991-08-01",16079.65
"1991-08-02",15831.86
"1991-08-05",15774.34
"1991-08-06",15796.46
"1991-08-07",15787.61
"1991-08-08",15823.01
"1991-08-09",15849.56
"1991-08-12",15849.56
"1991-08-13",15787.61
"1991-08-14",15747.79
"1991-08-15",15858.41
"1991-08-16",15831.86
"1991-08-19",15982.3
"1991-08-20",15654.87
"1991-08-21",15765.49
"1991-08-22",15761.06
"1991-08-23",15650.44
"1991-08-26",15650.44
"1991-08-27",15654.87
"1991-08-28",15685.84
"1991-08-29",15544.25
"1991-08-30",15371.68
"1991-09-03",15371.68
"1991-09-04",15429.2
"1991-09-05",15371.68
"1991-09-06",15402.65
"1991-09-09",15513.27
"1991-09-10",15561.95
"1991-09-11",15278.76
"1991-09-12",15314.16
"1991-09-13",15234.51
"1991-09-16",15283.19
"1991-09-17",15318.58
"1991-09-18",15411.5
"1991-09-19",15424.78
"1991-09-20",15424.78
"1991-09-23",15455.75
"1991-09-24",15570.8
"1991-09-25",15610.62
"1991-09-26",15570.8
"1991-09-27",15420.35
"1991-09-30",15703.54
"1991-10-01",15663.72
"1991-10-02",15752.21
"1991-10-03",15787.61
"1991-10-04",15765.49
"1991-10-07",15915.93
"1991-10-08",15823.01
"1991-10-09",15827.43
"1991-10-10",15907.08
"1991-10-11",15831.86
"1991-10-14",15862.83
"1991-10-15",15823.01
"1991-10-16",15778.76
"1991-10-17",15853.98
"1991-10-18",15911.5
"1991-10-21",16097.35
"1991-10-22",16035.4
"1991-10-23",16026.55
"1991-10-24",15973.45
"1991-10-25",16017.7
"1991-10-28",15862.83
"1991-10-29",15814.16
"1991-10-30",15902.65
"1991-10-31",15818.58
"1991-11-01",15831.86
"1991-11-04",15769.91
"1991-11-05",15778.76
"1991-11-06",15685.84
"1991-11-07",15685.84
"1991-11-08",15615.04
"1991-11-11",15703.54
"1991-11-12",15699.12
"1991-11-13",15778.76
"1991-11-14",15747.79
"1991-11-15",15730.09
"1991-11-18",15964.6
"1991-11-19",16061.95
"1991-11-20",16044.25
"1991-11-21",16119.47
"1991-11-22",16283.19
"1991-11-25",16331.86
"1991-11-26",16207.96
"1991-11-27",16243.36
"1991-11-29",16207.96
"1991-12-02",16300.88
"1991-12-03",16057.52
"1991-12-04",16163.72
"1991-12-05",16141.59
"1991-12-06",16274.34
"1991-12-09",16402.65
"1991-12-10",16287.61
"1991-12-11",16216.81
"1991-12-12",15907.08
"1991-12-13",15889.38
"1991-12-16",15915.93
"1991-12-17",15814.16
"1991-12-18",15836.28
"1991-12-19",15880.53
"1991-12-20",15853.98
"1991-12-23",15915.93
"1991-12-24",15915.93
"1991-12-26",15915.93
"1991-12-27",15632.74
"1991-12-30",15628.32
"1991-12-31",15628.32
"1992-01-02",15526.55
"1992-01-03",15619.47
"1992-01-06",15460.18
"1992-01-07",15473.45
"1992-01-08",15513.27
"1992-01-09",15557.52
"1992-01-10",15836.28
"1992-01-13",15659.29
"1992-01-14",15646.02
"1992-01-15",15734.51
"1992-01-16",15787.61
"1992-01-17",15747.79
"1992-01-20",15876.11
"1992-01-21",15831.86
"1992-01-22",15787.61
"1992-01-23",15716.81
"1992-01-24",15632.74
"1992-01-27",15756.64
"1992-01-28",15765.49
"1992-01-29",15703.54
"1992-01-30",15752.21
"1992-01-31",15668.14
"1992-02-03",15769.91
"1992-02-04",15752.21
"1992-02-05",15676.99
"1992-02-06",15752.21
"1992-02-07",15761.06
"1992-02-10",15694.69
"1992-02-11",15752.21
"1992-02-12",15805.31
"1992-02-13",15765.49
"1992-02-14",15668.14
"1992-02-18",15610.62
"1992-02-19",15628.32
"1992-02-20",15637.17
"1992-02-21",15557.52
"1992-02-24",15477.88
"1992-02-25",15508.85
"1992-02-26",15429.2
"1992-02-27",15654.87
"1992-02-28",15623.89
"1992-03-02",15508.85
"1992-03-03",15548.67
"1992-03-04",15495.58
"1992-03-05",15482.3
"1992-03-06",15460.18
"1992-03-09",15433.63
"1992-03-10",15415.93
"1992-03-11",15442.48
"1992-03-12",15380.53
"1992-03-13",15367.26
"1992-03-16",15176.99
"1992-03-17",15000
"1992-03-18",15057.52
"1992-03-19",14946.9
"1992-03-20",14991.15
"1992-03-23",14986.73
"1992-03-24",14973.45
"1992-03-25",15101.77
"1992-03-26",15061.95
"1992-03-27",15066.37
"1992-03-30",15190.27
"1992-03-31",15119.47
"1992-04-01",15221.24
"1992-04-02",15066.37
"1992-04-03",15070.8
"1992-04-06",15013.27
"1992-04-07",14991.15
"1992-04-08",14933.63
"1992-04-09",14977.88
"1992-04-10",15128.32
"1992-04-13",15079.65
"1992-04-14",15000
"1992-04-15",15000
"1992-04-16",14898.23
"1992-04-20",14898.23
"1992-04-21",14969.03
"1992-04-22",14960.18
"1992-04-23",14977.88
"1992-04-24",14893.81
"1992-04-27",14853.98
"1992-04-28",14902.65
"1992-04-29",14853.98
"1992-04-30",14884.96
"1992-05-01",14933.63
"1992-05-04",14933.63
"1992-05-05",14902.65
"1992-05-06",14898.23
"1992-05-07",14871.68
"1992-05-08",14907.08
"1992-05-11",14876.11
"1992-05-12",14836.28
"1992-05-13",14831.86
"1992-05-14",14907.08
"1992-05-15",15000
"1992-05-18",14995.58
"1992-05-19",15022.12
"1992-05-20",14911.5
"1992-05-21",14924.78
"1992-05-22",14942.48
"1992-05-26",14951.33
"1992-05-27",14982.3
"1992-05-28",14907.08
"1992-05-29",14933.63
"1992-06-01",14907.08
"1992-06-02",15000
"1992-06-03",15039.82
"1992-06-04",14973.45
"1992-06-05",14991.15
"1992-06-08",14986.73
"1992-06-09",14946.9
"1992-06-10",14942.48
