"Date","KMLMX"
"2000-04-14",30068.86
"2000-04-17",30380.87
"2000-04-18",30517.55
"2000-04-19",30829.04
"2000-04-20",30882.09
"2000-04-24",30939.58
"2000-04-25",30972.29
"2000-04-26",30884.33
"2000-04-27",31127.52
"2000-04-28",31205.75
"2000-05-01",31152.33
"2000-05-02",31398.76
"2000-05-03",31201.68
"2000-05-04",31450.69
"2000-05-05",31250.56
"2000-05-08",31729.47
"2000-05-09",31787.03
"2000-05-10",31836.91
"2000-05-11",32327.15
"2000-05-12",32061.08
"2000-05-15",32361.06
"2000-05-16",32508.38
"2000-05-17",32964.37
"2000-05-18",33359.05
"2000-05-19",33103.36
"2000-05-22",32684.14
"2000-05-23",32791.52
"2000-05-24",33335.17
"2000-05-25",33400.73
"2000-05-26",32851.07
"2000-05-30",32940.01
"2000-05-31",32639.94
"2000-06-01",32763.7
"2000-06-02",32409.68
"2000-06-05",32273.09
"2000-06-06",32007.9
"2000-06-07",31876.41
"2000-06-08",32093.37
"2000-06-09",32348.22
"2000-06-12",32532.6
"2000-06-13",32594.87
"2000-06-14",32658.49
"2000-06-15",32601.17
"2000-06-16",32111.08
"2000-06-19",32065.62
"2000-06-20",32180.32
"2000-06-21",32481.12
"2000-06-22",32765.45
"2000-06-23",32903.95
"2000-06-26",32935.95
"2000-06-27",32896.29
"2000-06-28",32812.63
"2000-06-29",33140.23
"2000-06-30",33202.13
"2000-07-03",33361.48
"2000-07-05",33142.73
"2000-07-06",33054.95
"2000-07-07",33222.76
"2000-07-10",33007.22
"2000-07-11",33255.7
"2000-07-12",33470.3
"2000-07-13",33922.2
"2000-07-14",33761.04
"2000-07-17",33714.02
"2000-07-18",34102.56
"2000-07-19",34042.01
"2000-07-20",33874.89
"2000-07-21",33550.52
"2000-07-24",33397.96
"2000-07-25",33448.76
"2000-07-26",33586.57
"2000-07-27",33895.34
"2000-07-28",34052.02
"2000-07-31",33910.35
"2000-08-01",34335.38
"2000-08-02",34688.33
"2000-08-03",34955.11
"2000-08-04",35252.5
"2000-08-07",34953.35
"2000-08-08",35194.6
"2000-08-09",35526.85
"2000-08-10",35758.62
"2000-08-11",35725.68
"2000-08-14",35799.35
"2000-08-15",35441.98
"2000-08-16",35348.12
"2000-08-17",35451.57
"2000-08-18",35841.39
"2000-08-21",36179.99
"2000-08-22",36063.17
"2000-08-23",36381.84
"2000-08-24",36183.92
"2000-08-25",36382.67
"2000-08-28",36469.91
"2000-08-29",36353.45
"2000-08-30",36720.24
"2000-08-31",36638.26
"2000-09-01",36733.35
"2000-09-05",37007.03
"2000-09-06",37702.09
"2000-09-07",37886.25
"2000-09-08",37662.99
"2000-09-11",38037.38
"2000-09-12",38041.47
"2000-09-13",38138.97
"2000-09-14",38359.45
"2000-09-15",38593.93
"2000-09-18",38662.7
"2000-09-19",38779.3
"2000-09-20",38687.66
"2000-09-21",38308.8
"2000-09-22",37751.06
"2000-09-25",37665.58
"2000-09-26",37456.52
"2000-09-27",37379.44
"2000-09-28",37066.64
"2000-09-29",37258.63
"2000-10-02",37651.33
"2000-10-03",37748.15
"2000-10-04",37676.17
"2000-10-05",37682.92
"2000-10-06",37829.07
"2000-10-09",38260.15
"2000-10-10",38439.72
"2000-10-11",38798.86
"2000-10-12",39436.71
"2000-10-13",39462.21
"2000-10-16",39240.37
"2000-10-17",39114.03
"2000-10-18",39338.44
"2000-10-19",38965.66
"2000-10-20",39125.69
"2000-10-23",39559.51
"2000-10-24",39256.33
"2000-10-25",39183.34
"2000-10-26",39084.09
"2000-10-27",38561.21
"2000-10-30",38657.66
"2000-10-31",38466.17
"2000-11-01",38441.19
"2000-11-02",38193.55
"2000-11-03",37913.11
"2000-11-06",38024.37
"2000-11-07",38215.33
"2000-11-08",38423.72
"2000-11-09",38658
"2000-11-10",39059.47
"2000-11-13",39290.81
"2000-11-14",39766.29
"2000-11-15",40382.08
"2000-11-16",40406.79
"2000-11-17",40621.87
"2000-11-20",40941.7
"2000-11-21",41192.64
"2000-11-22",41352.44
"2000-11-24",41471.29
"2000-11-27",40961.72
"2000-11-28",40572.66
"2000-11-29",40920.39
"2000-11-30",40734.09
"2000-12-01",40185.1
"2000-12-04",40099.11
"2000-12-05",40117.89
"2000-12-06",40270.4
"2000-12-07",40339.71
"2000-12-08",40100.45
"2000-12-11",40829.63
"2000-12-12",40512.03
"2000-12-13",40349.6
"2000-12-14",39723.43
"2000-12-15",40191.62
"2000-12-18",40441.93
"2000-12-19",40316.39
"2000-12-20",39997.56
"2000-12-21",39910.59
"2000-12-22",39664
"2000-12-26",39763.72
"2000-12-27",39936.69
"2000-12-28",39748.74
"2000-12-29",40066.06
"2001-01-02",39929.06
"2001-01-03",39951.74
"2001-01-04",40116.88
"2001-01-05",40241.09
"2001-01-08",40334.57
"2001-01-09",40419.43
"2001-01-10",40625.18
"2001-01-11",40540.12
"2001-01-12",40570.45
"2001-01-16",40621.91
"2001-01-17",40199.66
"2001-01-18",40360.14
"2001-01-19",40727.68
"2001-01-22",40544.88
"2001-01-23",40423.45
"2001-01-24",40356.15
"2001-01-25",40582.88
"2001-01-26",40912.46
"2001-01-29",40429.42
"2001-01-30",40242.94
"2001-01-31",40205.06
"2001-02-01",40730.29
"2001-02-02",41111.34
"2001-02-05",40746.03
"2001-02-06",40693.41
"2001-02-07",41435.94
"2001-02-08",41646.69
"2001-02-09",41700.77
"2001-02-12",41432.82
"2001-02-13",41291.56
"2001-02-14",40707.8
"2001-02-15",40388.07
"2001-02-16",40573.68
"2001-02-20",40373.21
"2001-02-21",40346.64
"2001-02-22",40300.43
"2001-02-23",40464.21
"2001-02-26",40452.31
"2001-02-27",40560.25
"2001-02-28",40480.19
"2001-03-01",40599.73
"2001-03-02",40580.36
"2001-03-05",40889.45
"2001-03-06",40875.63
"2001-03-07",41453.19
"2001-03-08",41255.82
"2001-03-09",40941.17
"2001-03-12",41029.72
"2001-03-13",41022.21
"2001-03-14",41326.17
"2001-03-15",41864.15
"2001-03-16",42289.17
"2001-03-19",42002.34
"2001-03-20",41847.64
"2001-03-21",42372.54
"2001-03-22",42880.91
"2001-03-23",42588.86
"2001-03-26",42288.89
"2001-03-27",42247.11
"2001-03-28",42108.02
"2001-03-29",42187.16
"2001-03-30",42626.64
"2001-04-02",42392.66
"2001-04-03",42281.81
"2001-04-04",42223.2
"2001-04-05",42328.39
"2001-04-06",42399.95
"2001-04-09",42553.11
"2001-04-10",42541.63
"2001-04-11",42101.61
"2001-04-12",41575.03
"2001-04-16",41654.15
"2001-04-17",41863.15
"2001-04-18",41625.18
"2001-04-19",40785.53
"2001-04-20",40699.46
"2001-04-23",41430.62
"2001-04-24",41340.32
"2001-04-25",41146.35
"2001-04-26",41143.34
"2001-04-27",41231.91
"2001-04-30",40922.89
"2001-05-01",40610.11
"2001-05-02",40212.03
"2001-05-03",40623.19
"2001-05-04",40583.63
"2001-05-07",40573.09
"2001-05-08",40852.01
"2001-05-09",40997.36
"2001-05-10",41133.36
"2001-05-11",40918.34
"2001-05-14",40793.35
"2001-05-15",40697.18
"2001-05-16",40482.14
"2001-05-17",40514.55
"2001-05-18",40756.05
"2001-05-21",41196.74
"2001-05-22",41554.53
"2001-05-23",41837.1
"2001-05-24",41501.92
"2001-05-25",41510.51
"2001-05-29",41672.97
"2001-05-30",41671.13
"2001-05-31",41799.62
"2001-06-01",41418.68
"2001-06-04",41554.2
"2001-06-05",41654.46
"2001-06-06",41533.91
"2001-06-07",41457.63
"2001-06-08",41451.61
"2001-06-11",41575.18
"2001-06-12",41580.8
"2001-06-13",41509.84
"2001-06-14",41495.27
"2001-06-15",41750.07
"2001-06-18",41529.84
"2001-06-19",41662.28
"2001-06-20",41683.56
"2001-06-21",41551.85
"2001-06-22",41698.49
"2001-06-25",41923.46
"2001-06-26",41659.84
"2001-06-27",41650.43
"2001-06-28",42238.32
"2001-06-29",41946.41
"2001-07-02",41761.74
"2001-07-03",41536.41
"2001-07-05",41886.42
"2001-07-06",41699.27
"2001-07-09",41629.14
"2001-07-10",41180.36
"2001-07-11",40970.98
"2001-07-12",40799.81
"2001-07-13",41202.42
"2001-07-16",41558.42
"2001-07-17",41161.56
"2001-07-18",41008.93
"2001-07-19",41127.72
"2001-07-20",41068.31
"2001-07-23",41299.91
"2001-07-24",41054.82
"2001-07-25",40541.43
"2001-07-26",40740.21
"2001-07-27",40731.43
"2001-07-30",40824.37
"2001-07-31",40952.61
"2001-08-01",40853.11
"2001-08-02",40598.6
"2001-08-03",40775.96
"2001-08-06",40782.44
"2001-08-07",40854.36
"2001-08-08",40795.07
"2001-08-09",40526.26
"2001-08-10",40570.69
"2001-08-13",40506.13
"2001-08-14",40130.8
"2001-08-15",39577.28
"2001-08-16",39707.85
"2001-08-17",39818.48
"2001-08-20",39876.2
"2001-08-21",39805.69
"2001-08-22",40035.76
"2001-08-23",39810.09
"2001-08-24",39953.31
"2001-08-27",39975.57
"2001-08-28",40279.31
"2001-08-29",40421.95
"2001-08-30",40576.97
"2001-08-31",40380.08
"2001-09-04",40021.15
"2001-09-05",40075.56
"2001-09-06",40404.05
"2001-09-07",40618.57
"2001-09-10",40580.73
"2001-09-17",41425.99
"2001-09-18",41617.47
"2001-09-19",41951.19
"2001-09-20",41617.87
"2001-09-21",41528.39
"2001-09-24",41600.47
"2001-09-25",41635.71
"2001-09-26",41704.78
"2001-09-27",41916.33
"2001-09-28",41813.91
"2001-10-01",42106.9
"2001-10-02",42255.23
"2001-10-03",42136.31
"2001-10-04",41958.85
"2001-10-05",42065.92
"2001-10-08",42161.82
"2001-10-09",41893.31
"2001-10-10",41607.1
"2001-10-11",41133.11
"2001-10-12",41706.55
"2001-10-15",41834.58
"2001-10-16",41671.04
"2001-10-17",41793.6
"2001-10-18",42139.14
"2001-10-19",41395.49
"2001-10-22",41285.95
"2001-10-23",41508.54
"2001-10-24",41212.19
"2001-10-25",41619.42
"2001-10-26",41606.19
"2001-10-29",41736.23
"2001-10-30",42160.22
"2001-10-31",42583.88
"2001-11-01",43092.06
"2001-11-02",43036.52
"2001-11-05",43426.51
"2001-11-06",43414.31
"2001-11-07",43490.53
"2001-11-08",42654.66
"2001-11-09",42239.76
"2001-11-12",42855.21
"2001-11-13",42034.62
"2001-11-14",42395.83
"2001-11-15",42795.59
"2001-11-16",42086.38
"2001-11-19",41991.64
"2001-11-20",41719.42
"2001-11-21",41508
"2001-11-23",41445.42
"2001-11-26",41915.19
"2001-11-27",41336.79
"2001-11-28",41829.75
"2001-11-29",42239.79
"2001-11-30",41740.43
"2001-12-03",41684.47
"2001-12-04",42051.27
"2001-12-05",41608.08
"2001-12-06",41820.48
"2001-12-07",41322.25
"2001-12-10",41681.8
"2001-12-11",41943.86
"2001-12-12",42240.98
"2001-12-13",42063.21
"2001-12-14",41408.28
"2001-12-17",41401.54
"2001-12-18",41743.23
"2001-12-19",41871.52
"2001-12-20",42126.17
"2001-12-21",41779.76
"2001-12-24",41614.89
"2001-12-26",40987.34
"2001-12-27",41378.57
"2001-12-28",41318.29
"2001-12-31",42014.09
"2002-01-02",41506.28
"2002-01-03",41829.01
"2002-01-04",41148.53
"2002-01-07",41166.38
"2002-01-08",41254.99
"2002-01-09",41609.62
"2002-01-10",41808.29
"2002-01-11",42020.77
"2002-01-14",42346.38
"2002-01-15",42072.32
"2002-01-16",41882.04
"2002-01-17",42378.55
"2002-01-18",42630.97
"2002-01-22",42649.52
"2002-01-23",42309.99
"2002-01-24",42171.42
"2002-01-25",41833.1
"2002-01-28",42057.16
"2002-01-29",42368.53
"2002-01-30",42524.45
"2002-01-31",42122.41
"2002-02-01",41864.64
"2002-02-04",42305.28
"2002-02-05",42544.15
"2002-02-06",42685.64
"2002-02-07",42560.58
"2002-02-08",42469.49
"2002-02-11",41762.16
"2002-02-12",41693.33
"2002-02-13",41471.86
"2002-02-14",41661.96
"2002-02-15",41833.25
"2002-02-19",41772.34
"2002-02-20",41966.7
"2002-02-21",41794.71
"2002-02-22",41801.96
"2002-02-25",42411.74
"2002-02-26",42227.46
"2002-02-27",42274.58
"2002-02-28",41902.51
"2002-03-01",41180.6
"2002-03-04",40849.84
"2002-03-05",40421.32
"2002-03-06",40102.32
"2002-03-07",39069.73
"2002-03-08",38969.48
"2002-03-11",38489.37
"2002-03-12",38614.59
"2002-03-13",38899.85
"2002-03-14",38519.52
"2002-03-15",38418.29
"2002-03-18",38254.58
"2002-03-19",38395.64
"2002-03-20",38735.02
"2002-03-21",38370.82
"2002-03-22",38647.6
"2002-03-25",38614.88
"2002-03-26",38471.96
"2002-03-27",38500.4
"2002-03-28",38859.97
"2002-04-01",38656.58
"2002-04-02",38455.04
"2002-04-03",38380.77
"2002-04-04",38443.03
"2002-04-05",38374.06
"2002-04-08",38497.91
"2002-04-09",38567.36
"2002-04-10",38701.48
"2002-04-11",38747.46
"2002-04-12",38491.52
"2002-04-15",38323.51
"2002-04-16",38458.41
"2002-04-17",38478.07
"2002-04-18",38620.29
"2002-04-19",38524.19
"2002-04-22",38418.42
"2002-04-23",38460.02
"2002-04-24",38625.38
"2002-04-25",38808.52
"2002-04-26",38863.53
"2002-04-29",38787.96
"2002-04-30",38449.6
"2002-05-01",38531.89
"2002-05-02",38485.22
"2002-05-03",38675.38
"2002-05-06",38608.74
"2002-05-07",38662.41
"2002-05-08",38407.81
"2002-05-09",38594.16
"2002-05-10",38720.85
"2002-05-13",38269.39
"2002-05-14",38119.33
"2002-05-15",38230.07
"2002-05-16",38341.31
"2002-05-17",38629.86
"2002-05-20",38716.14
"2002-05-21",38786.6
"2002-05-22",39002.59
"2002-05-23",38818.76
"2002-05-24",38876.06
"2002-05-28",38999.71
"2002-05-29",39107.52
"2002-05-30",39103.72
"2002-05-31",39120.96
"2002-06-03",39227.65
"2002-06-04",39376.13
"2002-06-05",39280.84
"2002-06-06",39544.26
"2002-06-07",39557.48
"2002-06-10",39341.67
"2002-06-11",39471.95
"2002-06-12",39492.23
"2002-06-13",39151.06
"2002-06-14",39155
"2002-06-17",39141.13
"2002-06-18",39308.63
"2002-06-19",39483.17
"2002-06-20",39750.01
"2002-06-21",40114.55
"2002-06-24",39697.13
"2002-06-25",39764.81
"2002-06-26",40178.93
"2002-06-27",39954.09
"2002-06-28",40241.38
"2002-07-01",39911.89
"2002-07-02",39807.84
"2002-07-03",39650.34
"2002-07-05",39297.7
"2002-07-08",39970.18
"2002-07-09",40218.64
"2002-07-10",40392.6
"2002-07-11",40515.23
"2002-07-12",40663.55
"2002-07-15",41049.92
"2002-07-16",40989
"2002-07-17",41006.09
"2002-07-18",40828.65
"2002-07-19",41180.26
"2002-07-22",40732.03
"2002-07-23",39861.64
"2002-07-24",40401.22
"2002-07-25",40482.45
"2002-07-26",39834.21
"2002-07-29",39304.21
"2002-07-30",39756.14
"2002-07-31",39821.06
"2002-08-01",40019.84
"2002-08-02",40437.06
"2002-08-05",40332.16
"2002-08-06",39882.5
"2002-08-07",40332.68
"2002-08-08",39790.38
"2002-08-09",40116.71
"2002-08-12",40690.58
"2002-08-13",40989.33
"2002-08-14",41364.86
"2002-08-15",41293.89
"2002-08-16",40935.74
"2002-08-19",40413.48
"2002-08-20",40696.4
"2002-08-21",40657.64
"2002-08-22",39865.33
"2002-08-23",40105.73
"2002-08-26",40356.07
"2002-08-27",40830.86
"2002-08-28",40749.6
"2002-08-29",41135.66
"2002-08-30",41215.35
"2002-09-03",42000.22
"2002-09-04",42157.31
"2002-09-05",42600.7
"2002-09-06",42728.55
"2002-09-09",43036.24
"2002-09-10",42862.3
"2002-09-11",42657.33
"2002-09-12",42657.28
"2002-09-13",42606.25
"2002-09-16",42713.89
"2002-09-17",42591.04
"2002-09-18",42924.5
"2002-09-19",43230.68
"2002-09-20",42712.23
"2002-09-23",42905.6
"2002-09-24",43189.21
"2002-09-25",42724.51
"2002-09-26",42809.62
"2002-09-27",43093.16
"2002-09-30",43314.2
"2002-10-01",43110.02
"2002-10-02",42952.43
"2002-10-03",42633.09
"2002-10-04",42515.59
"2002-10-07",42802.72
"2002-10-08",42785.81
"2002-10-09",43068.72
"2002-10-10",42435.22
"2002-10-11",42340.66
"2002-10-14",42742.71
"2002-10-15",42336.83
"2002-10-16",42390.37
"2002-10-17",42186.5
"2002-10-18",42204.28
"2002-10-21",41573.28
"2002-10-22",41443.58
"2002-10-23",41616.96
"2002-10-24",41686.83
"2002-10-25",41459.26
"2002-10-28",41857.28
"2002-10-29",42128.89
"2002-10-30",41946.64
"2002-10-31",42434.51
"2002-11-01",42442.3
"2002-11-04",42128.8
"2002-11-05",41813.93
"2002-11-06",41732.31
"2002-11-07",42048.63
"2002-11-08",42147.21
"2002-11-11",42117.23
"2002-11-12",41954
"2002-11-13",41569.08
"2002-11-14",41478.07
"2002-11-15",41665.61
"2002-11-18",41959.21
"2002-11-19",42103.49
"2002-11-20",42020.78
"2002-11-21",41996.25
"2002-11-22",42083.56
"2002-11-25",41765.45
"2002-11-26",42007.46
"2002-11-27",41649.92
"2002-11-29",41886.74
"2002-12-02",42009.61
"2002-12-03",41946.8
"2002-12-04",41987.38
"2002-12-05",42246.81
"2002-12-06",42457.5
"2002-12-09",42617.86
"2002-12-10",42849.4
"2002-12-11",43024.02
"2002-12-12",43716.48
"2002-12-13",44031.6
"2002-12-16",44393.86
"2002-12-17",44525.21
"2002-12-18",44760.81
"2002-12-19",45072.91
"2002-12-20",44987.17
"2002-12-23",45364.22
"2002-12-24",45706.57
"2002-12-26",45708.51
"2002-12-27",46065.54
"2002-12-30",45589.5
"2002-12-31",45716.93
"2003-01-02",45630.85
"2003-01-03",46178.25
"2003-01-06",45997.66
"2003-01-07",45591.62
"2003-01-08",46061.07
"2003-01-09",46276.12
"2003-01-10",46275.88
"2003-01-13",46436.55
"2003-01-14",46466.75
"2003-01-15",46833.55
"2003-01-16",47379.27
"2003-01-17",47813.69
"2003-01-21",47838.27
"2003-01-22",47986.58
"2003-01-23",48048.92
"2003-01-24",48891.82
"2003-01-27",48606.13
"2003-01-28",48667.68
"2003-01-29",49359.38
"2003-01-30",49311.86
"2003-01-31",49112.78
"2003-02-03",48904.31
"2003-02-04",49774.65
"2003-02-05",49569.47
"2003-02-06",49968.5
"2003-02-07",50488.08
"2003-02-10",49661.63
"2003-02-11",50053.12
"2003-02-12",49696.95
"2003-02-13",50258.06
"2003-02-14",49938.17
"2003-02-18",49614.38
"2003-02-19",50567.34
"2003-02-20",50617.51
"2003-02-21",51139.69
"2003-02-24",52362.5
"2003-02-25",51525.36
"2003-02-26",52201.79
"2003-02-27",51806.68
"2003-02-28",52237.99
"2003-03-03",52327.21
"2003-03-04",52354.81
"2003-03-05",52780.28
"2003-03-06",52886.25
"2003-03-07",53736.81
"2003-03-10",53693.62
"2003-03-11",53232.74
"2003-03-12",53008.64
"2003-03-13",51109.09
"2003-03-14",50834.45
"2003-03-17",49837.59
"2003-03-18",48980.57
"2003-03-19",48148.32
"2003-03-20",47925.68
"2003-03-21",46927.28
"2003-03-24",48277.69
"2003-03-25",48027.06
"2003-03-26",48196.94
"2003-03-27",48774.62
"2003-03-28",49142.04
"2003-03-31",49708.73
"2003-04-01",49338.12
"2003-04-02",48261.29
"2003-04-03",48200.07
"2003-04-04",47960.37
"2003-04-07",47397.85
"2003-04-08",47841.34
"2003-04-09",48571.08
"2003-04-10",48536.96
"2003-04-11",48465.12
"2003-04-14",48514.82
"2003-04-15",48936.06
"2003-04-16",49503.98
"2003-04-17",49740.65
"2003-04-21",49770.28
"2003-04-22",50002.61
"2003-04-23",49313.43
"2003-04-24",49746.44
"2003-04-25",49757.67
"2003-04-28",49301.56
"2003-04-29",49362.49
"2003-04-30",50020.32
"2003-05-01",50481.63
"2003-05-02",50091.05
"2003-05-05",50579.52
"2003-05-06",50879.31
"2003-05-07",50903.24
"2003-05-08",51446.5
"2003-05-09",51473.44
"2003-05-12",51634.15
"2003-05-13",52038.69
"2003-05-14",52557.81
"2003-05-15",51959.04
"2003-05-16",52734.15
"2003-05-19",53013.84
"2003-05-20",53584.99
"2003-05-21",53677.16
"2003-05-22",53644.05
"2003-05-23",54071.9
"2003-05-27",53918.42
"2003-05-28",53102.54
"2003-05-29",53953.38
"2003-05-30",53907.07
"2003-06-02",54080.06
"2003-06-03",54224.4
"2003-06-04",54152.28
"2003-06-05",54953.65
"2003-06-06",54620.81
"2003-06-09",54713.96
"2003-06-10",54995.21
"2003-06-11",55252.97
"2003-06-12",54520.16
"2003-06-13",55000.62
"2003-06-16",54754.34
"2003-06-17",54507.5
"2003-06-18",53739.03
"2003-06-19",53676.04
"2003-06-20",53416.82
"2003-06-23",53691.2
"2003-06-24",53411.21
"2003-06-25",54079.73
"2003-06-26",52435.32
"2003-06-27",52323.3
"2003-06-30",52955.68
"2003-07-01",53230.8
"2003-07-02",53183.67
"2003-07-03",52681.55
"2003-07-07",52221.93
"2003-07-08",51792.74
"2003-07-09",52249.34
"2003-07-10",52380.39
"2003-07-11",52257.57
"2003-07-14",52128.8
"2003-07-15",50988.82
"2003-07-16",50774.67
"2003-07-17",50686.36
"2003-07-18",50739.74
"2003-07-21",50602.3
"2003-07-22",49775.47
"2003-07-23",50688.81
"2003-07-24",50812.3
"2003-07-25",51126.52
"2003-07-28",50705.76
"2003-07-29",50542.31
"2003-07-30",50428.66
"2003-07-31",49708.65
"2003-08-01",50473.05
"2003-08-04",50341.72
"2003-08-05",50315.22
"2003-08-06",50325.45
"2003-08-07",50804.64
"2003-08-08",50609.19
"2003-08-11",50770.62
"2003-08-12",50448.92
"2003-08-13",49994.54
"2003-08-14",49841.92
"2003-08-15",50012.43
"2003-08-18",49563.12
"2003-08-19",49547.95
"2003-08-20",49745.6
"2003-08-21",49836.17
"2003-08-22",49731.81
"2003-08-25",49548.71
"2003-08-26",49608.29
"2003-08-27",49330.43
"2003-08-28",49360.06
"2003-08-29",49864.73
"2003-09-02",48827.5
"2003-09-03",49063.55
"2003-09-04",49006.68
"2003-09-05",49155.91
"2003-09-08",49250.73
"2003-09-09",49702.29
"2003-09-10",49542.62
"2003-09-11",49514.78
"2003-09-12",49401.22
"2003-09-15",49521.79
"2003-09-16",49051.45
"2003-09-17",49130.85
"2003-09-18",49043.07
"2003-09-19",49431
"2003-09-22",49921.08
"2003-09-23",49872.91
"2003-09-24",50426.54
"2003-09-25",50589.86
"2003-09-26",50365.93
"2003-09-29",50660.45
"2003-09-30",51082.03
"2003-10-01",51657.9
"2003-10-02",51818.61
"2003-10-03",51083.88
"2003-10-06",51634.89
"2003-10-07",51913.36
"2003-10-08",51870.63
"2003-10-09",51966.99
"2003-10-10",52731.24
"2003-10-13",52978.05
"2003-10-14",52900.55
"2003-10-15",52436.53
"2003-10-16",52182.59
"2003-10-17",52409.32
"2003-10-20",52487.22
"2003-10-21",52522.01
"2003-10-22",53072.16
"2003-10-23",52777.43
"2003-10-24",53015.87
"2003-10-27",52964.29
"2003-10-28",52780.58
"2003-10-29",52721.67
"2003-10-30",52292.3
"2003-10-31",52531.88
"2003-11-03",51948.4
"2003-11-04",52117.38
"2003-11-05",52607.55
"2003-11-06",52330.71
"2003-11-07",52914.34
"2003-11-10",52992.37
"2003-11-11",53061.77
"2003-11-12",53484.56
"2003-11-13",53887.62
"2003-11-14",53984.23
"2003-11-17",53493.55
"2003-11-18",54626.79
"2003-11-19",53743.18
"2003-11-20",53989.94
"2003-11-21",54172.18
"2003-11-24",53143.86
"2003-11-25",53331.41
"2003-11-26",54069.51
"2003-11-28",54368.45
"2003-12-01",54277.76
"2003-12-02",54882
"2003-12-03",54925.12
"2003-12-04",54222.1
"2003-12-05",54229.79
"2003-12-08",54583.31
"2003-12-09",54479.87
"2003-12-10",54181.39
"2003-12-11",54095.14
"2003-12-12",54498.31
"2003-12-15",54851.87
"2003-12-16",54700.66
"2003-12-17",55011.84
"2003-12-18",55387.43
"2003-12-19",55231.57
"2003-12-22",54629.13
"2003-12-23",54546.84
"2003-12-24",55247.89
"2003-12-26",55358.16
"2003-12-29",55274.35
"2003-12-30",55731.85
"2003-12-31",55617.55
"2004-01-02",56224.99
"2004-01-05",57785.35
"2004-01-06",57824.42
"2004-01-07",57406.01
"2004-01-08",58435.51
"2004-01-09",58992.75
"2004-01-12",59014.94
"2004-01-13",58633.04
"2004-01-14",58573.91
"2004-01-15",57254.09
"2004-01-16",57412.74
"2004-01-20",58635.83
"2004-01-21",58953.95
"2004-01-22",59343.81
"2004-01-23",58566.06
"2004-01-26",57717.98
"2004-01-27",58152.18
"2004-01-28",57119.82
"2004-01-29",56265.66
"2004-01-30",56851.39
"2004-02-02",56983.6
"2004-02-03",57337.5
"2004-02-04",56820.1
"2004-02-05",57021.04
"2004-02-06",57667.06
"2004-02-09",58206.2
"2004-02-10",58408.73
"2004-02-11",59397.82
"2004-02-12",59277.68
"2004-02-13",59424.79
"2004-02-17",60306.11
"2004-02-18",59482.31
"2004-02-19",59930.48
"2004-02-20",58297.58
"2004-02-23",58962.47
"2004-02-24",59887.52
"2004-02-25",59374.51
"2004-02-26",59184.72
"2004-02-27",59768.26
"2004-03-01",60105.55
"2004-03-02",58797.07
"2004-03-03",58221.7
"2004-03-04",58342.67
"2004-03-05",59430.38
"2004-03-08",58989.38
"2004-03-09",59020.01
"2004-03-10",58559.88
"2004-03-11",58709.5
"2004-03-12",58159.24
"2004-03-15",59016.48
"2004-03-16",59451.37
"2004-03-17",60074.58
"2004-03-18",60836.38
"2004-03-19",60601.73
"2004-03-22",61162.46
"2004-03-23",61065.45
"2004-03-24",60244.23
"2004-03-25",59977.31
"2004-03-26",60090.16
"2004-03-29",59929.04
"2004-03-30",60475.16
"2004-03-31",61005.1
"2004-04-01",60999.7
"2004-04-02",59557.54
"2004-04-05",58706.59
"2004-04-06",59389.16
"2004-04-07",60072.94
"2004-04-08",59743.25
"2004-04-12",59916.36
"2004-04-13",58460.09
"2004-04-14",57906.22
"2004-04-15",57776.68
"2004-04-16",58220.74
"2004-04-19",58252.95
"2004-04-20",57447.65
"2004-04-21",56150.41
"2004-04-22",56730.02
"2004-04-23",56440.07
"2004-04-26",56977.8
"2004-04-27",57454.19
"2004-04-28",56870.08
"2004-04-29",57106.14
"2004-04-30",57426.04
"2004-05-03",58047.32
"2004-05-04",59016.93
"2004-05-05",59468.34
"2004-05-06",58681.24
"2004-05-07",57970.98
"2004-05-10",57015.77
"2004-05-11",57404.47
"2004-05-12",57449.57
"2004-05-13",57244.19
"2004-05-14",57035.94
"2004-05-17",56829.18
"2004-05-18",56291.53
"2004-05-19",57662.31
"2004-05-20",56942.24
"2004-05-21",56993.82
"2004-05-24",57790.12
"2004-05-25",57804.24
"2004-05-26",57469.73
"2004-05-27",57393.9
"2004-05-28",57545.14
"2004-06-01",58865.94
"2004-06-02",58087.87
"2004-06-03",57429.45
"2004-06-04",57308.82
"2004-06-07",57473.12
"2004-06-08",56844.48
"2004-06-09",56726.64
"2004-06-10",57073.09
"2004-06-14",56867.42
"2004-06-15",56666.73
"2004-06-16",56633.71
"2004-06-17",57245.39
"2004-06-18",57283.99
"2004-06-21",56776.55
"2004-06-22",56862.3
"2004-06-23",57081.77
"2004-06-24",57468.67
"2004-06-25",57150.9
"2004-06-28",56480.63
"2004-06-29",55876.72
"2004-06-30",56017.61
"2004-07-01",56784.76
"2004-07-02",56557.04
"2004-07-06",57073.45
"2004-07-07",57272.7
"2004-07-08",57444.62
"2004-07-09",57517.56
"2004-07-12",57032.66
"2004-07-13",56831.35
"2004-07-14",57517.01
"2004-07-15",57187.19
"2004-07-16",57691.1
"2004-07-19",57702.53
"2004-07-20",56903.41
"2004-07-21",56462.89
"2004-07-22",57064.7
"2004-07-23",56720.77
"2004-07-26",56563.32
"2004-07-27",56047.33
"2004-07-28",56758.37
"2004-07-29",56672.91
"2004-07-30",57073.58
