"Date","ZROZX"
"1996-02-15",774919284846182.9
"1996-02-16",760935042288489.2
"1996-02-20",729723228218330.8
"1996-02-21",729903921589127.6
"1996-02-22",735870361480243
"1996-02-23",724524620126539.9
"1996-02-26",719010205556809.9
"1996-02-27",715418327230610.8
"1996-02-28",713719151387853.4
"1996-02-29",713898430841356.9
"1996-03-01",733105665368471.5
"1996-03-04",741046334609307.4
"1996-03-05",731539923724989.6
"1996-03-06",722161380972545.5
"1996-03-07",718553119120766.9
"1996-03-08",674832948086873
"1996-03-11",687521356300920.2
"1996-03-12",682304906590713.4
"1996-03-13",678909107365197.5
"1996-03-14",679085031034685.4
"1996-03-15",666904191864932.8
"1996-03-18",674112985759986.6
"1996-03-19",676059435414654.4
"1996-03-20",685164880249566.1
"1996-03-21",690759383411140.9
"1996-03-22",685517585391330.5
"1996-03-25",698411546246485.2
"1996-03-26",696757701993855.8
"1996-03-27",680665497060861.5
"1996-03-28",671971031118786.9
"1996-03-29",682808860209573.2
"1996-04-01",684780008387390
"1996-04-02",692185711053531.8
"1996-04-03",690548388706526.8
"1996-04-04",685308971910031.9
"1996-04-08",647072630684191.4
"1996-04-09",654062048862556.6
"1996-04-10",642351860293312.6
"1996-04-11",635832221440600.9
"1996-04-12",659753389865110.2
"1996-04-15",663395696138883
"1996-04-16",665311998888421.9
"1996-04-17",660275321782366.2
"1996-04-18",655279007431537.6
"1996-04-19",662358626361920.6
"1996-04-22",671273922797345.2
"1996-04-23",666189840427227
"1996-04-24",661146517710708
"1996-04-25",661321249290388.8
"1996-04-26",664972211259317.9
"1996-04-29",658212073952478.2
"1996-04-30",648120954149398.9
"1996-05-01",644908484624807.8
"1996-05-02",621881799950143.9
"1996-05-03",610774901560626.4
"1996-05-06",618979396767214.8
"1996-05-07",617533105980662.1
"1996-05-08",630760098672684.6
"1996-05-09",627639811950544.1
"1996-05-10",642769452721901
"1996-05-13",648011565883277.9
"1996-05-14",656728268619401.6
"1996-05-15",658625905748972.4
"1996-05-16",648529656589059
"1996-05-17",658977287789256.5
"1996-05-20",662615118505259
"1996-05-21",657601845698045.4
"1996-05-22",664706169259637.2
"1996-05-23",654513034528245.2
"1996-05-24",659852274470098.4
"1996-05-28",658300754040913.9
"1996-05-29",643140493107230
"1996-05-30",646690280829781.5
"1996-05-31",633463644440582.6
"1996-06-03",631980669714602
"1996-06-04",633808327540096.4
"1996-06-05",640649958296218.8
"1996-06-06",649264391203767.4
"1996-06-07",626082177349914
"1996-06-10",618122138340769.4
"1996-06-11",613464967377900
"1996-06-12",605673202285586.1
"1996-06-13",610607596681534.8
"1996-06-14",618808306617185.1
"1996-06-17",625484361797041.9
"1996-06-18",620768910094828.1
"1996-06-19",616091100028798.9
"1996-06-20",616261503003687.8
"1996-06-21",618044731441608.1
"1996-06-24",621455008835810.5
"1996-06-25",626519884106204
"1996-06-26",628332225002516.6
"1996-06-27",638444157869597.9
"1996-06-28",653837803447593.8
"1996-07-01",652302940845995.9
"1996-07-02",647374301657183.8
"1996-07-03",647548733066241.4
"1996-07-05",606746682608814.6
"1996-07-08",606916186443956.1
"1996-07-09",613460723224631.2
"1996-07-10",621699751817495.9
"1996-07-11",626766409416536.8
"1996-07-12",633529431467123.1
"1996-07-15",627109714824373.8
"1996-07-16",633876441256701.6
"1996-07-17",635709773868834.1
"1996-07-18",652740314611580.8
"1996-07-19",644427735884293.5
"1996-07-22",637892307871602.5
"1996-07-23",644777645437087.1
"1996-07-24",633251113979327
"1996-07-25",633424252875173
"1996-07-26",636919810127606
"1996-07-29",625540364903462
"1996-07-30",632289418622386.5
"1996-07-31",644147989988077.2
"1996-08-01",668375902553999.1
"1996-08-02",686307060059335.1
"1996-08-05",684688932169481.4
"1996-08-06",683075058886954.8
"1996-08-07",679681478338605.4
"1996-08-08",683433999273354.2
"1996-08-09",694454448856824.2
"1996-08-12",694634951898094.6
"1996-08-13",680392286538615.8
"1996-08-14",680571294509240.9
"1996-08-15",673651644922201.6
"1996-08-16",682717803195724.1
"1996-08-19",677548587357072.6
"1996-08-20",677727384900958.5
"1996-08-21",672598246548509
"1996-08-22",671016324868501.5
"1996-08-23",655561520384624.1
"1996-08-26",643836758800777.2
"1996-08-27",649086029003975.4
"1996-08-28",645873366038083.4
"1996-08-29",635990457313093.1
"1996-08-30",623001777020585.5
"1996-09-03",633022482451018.4
"1996-09-04",628250913083225.5
"1996-09-05",620268331402858.8
"1996-09-06",625322265440613.8
"1996-09-09",632067858962210.1
"1996-09-10",624034754914334.1
"1996-09-11",625840571172817.6
"1996-09-12",632591755859134.2
"1996-09-13",654649507484642.1
"1996-09-16",654826158939042.8
"1996-09-17",646490169488900.4
"1996-09-18",643292068188429
"1996-09-19",638439473997051.5
"1996-09-20",640286197873240.9
"1996-09-23",643819622828868
"1996-09-24",649068312027351.9
"1996-09-25",659518217455219.6
"1996-09-26",668388030265021
"1996-09-27",663335598320357
"1996-09-30",660048889112978
"1996-10-01",668925838887526.1
"1996-10-02",676151306627299.2
"1996-10-03",676330808700368.1
"1996-10-04",694475380056361.6
"1996-10-07",687410559319908.4
"1996-10-08",685791594457647.8
"1996-10-09",678819806367991.4
"1996-10-10",668412747212074
"1996-10-11",677404440551853.1
"1996-10-14",677584275302142.5
"1996-10-15",675991061356688.4
"1996-10-16",674402027162128.9
"1996-10-17",683476000950711.1
"1996-10-18",687249272849692.6
"1996-10-21",683836779794105.1
"1996-10-22",676886735605103
"1996-10-23",678842621263411.1
"1996-10-24",677246448550454.9
"1996-10-25",682771605079765.9
"1996-10-28",681165318090052.1
"1996-10-29",704966148647396.9
"1996-10-30",707001578535114.8
"1996-10-31",712773399933909.1
"1996-11-01",709225960459146.9
"1996-11-04",711273476578960.5
"1996-11-05",724649948796675.2
"1996-11-06",722934903117753.5
"1996-11-07",748241568013771.4
"1996-11-08",742551724291212.4
"1996-11-11",742739130202581
"1996-11-12",756723536878503.9
"1996-11-13",752942586051716.8
"1996-11-14",761094487903898.4
"1996-11-15",753318540064999
"1996-11-18",753507168635943.9
"1996-11-19",757669655760534.5
"1996-11-20",763861730699974.5
"1996-11-21",762044549557743.9
"1996-11-22",758235658239834.1
"1996-11-25",762424418003616.8
"1996-11-26",760611146694646.9
"1996-11-27",758802677233321.1
"1996-11-29",775133803861617.6
"1996-12-02",775324818977569.2
"1996-12-03",777559454529519.6
"1996-12-04",767585898195411.9
"1996-12-05",747852397198578.5
"1996-12-06",742167205280732.8
"1996-12-09",752173762429978.1
"1996-12-10",750387773232636.4
"1996-12-11",727286246464222.2
"1996-12-12",721766444206660
"1996-12-13",733414562767863.9
"1996-12-16",724034488702005.5
"1996-12-17",718541001897333.2
"1996-12-18",713091630551476.5
"1996-12-19",730325022530078.1
"1996-12-20",732432575042242.1
"1996-12-23",734546099806763.6
"1996-12-24",732806688635820.5
"1996-12-26",732993961456249.8
"1996-12-27",742873085308952.4
"1996-12-30",743061456698441.2
"1996-12-31",722090012717715.9
"1997-01-02",703576655433409.6
"1997-01-03",705608602323826.9
"1997-01-06",700263680620087.4
"1997-01-07",694961615708128.4
"1997-01-08",689702046217469.9
"1997-01-09",702657872427925.5
"1997-01-10",684664292762471.2
"1997-01-13",686642755256168.5
"1997-01-14",701375343343212.6
"1997-01-15",697891466305771.1
"1997-01-16",690796670376533.8
"1997-01-17",690979786319316.1
"1997-01-20",691162950802356.4
"1997-01-21",700464194989961
"1997-01-22",691528103060583.1
"1997-01-23",688096811848302.9
"1997-01-24",681107235793612.5
"1997-01-27",672430127156850.1
"1997-01-28",677913907113973.6
"1997-01-29",679873375198275.5
"1997-01-30",683626168813619.8
"1997-01-31",698290735932196.9
"1997-02-03",709547677290381.2
"1997-02-04",713465365298923
"1997-02-05",708059319394641
"1997-02-06",706390360011298.5
"1997-02-07",714025551832724.8
"1997-02-10",716087353274938.9
"1997-02-11",716273763316108.9
"1997-02-12",714583602473871
"1997-02-13",741519654367126.5
"1997-02-14",751514317627259.2
"1997-02-18",747765400717595.2
"1997-02-19",744036512510802.1
"1997-02-20",730673538210235.9
"1997-02-21",732782534411580.1
"1997-02-24",727222673318911.9
"1997-02-25",727410539176185.9
"1997-02-26",701370688717334.4
"1997-02-27",697888697492476.5
"1997-02-28",701741470226538.8
"1997-03-03",696430589821478.5
"1997-03-04",691162257735367.4
"1997-03-05",693159497285382.8
"1997-03-06",686118495291356.2
"1997-03-07",697172425223071
"1997-03-10",697357231246900
"1997-03-11",695717077516972.1
"1997-03-12",690454926925762.9
"1997-03-13",671037061297786.6
"1997-03-14",676508558808446.8
"1997-03-17",674922645799534
"1997-03-18",675105035609768
"1997-03-19",670007908451207.8
"1997-03-20",673705670579014.6
"1997-03-21",675653586700298.2
"1997-03-24",679382700174872.5
"1997-03-25",677789613958193.1
"1997-03-26",669161297886449.9
"1997-03-27",653776499173034.5
"1997-03-31",652249739710943.9
"1997-04-01",654136906118943.9
"1997-04-02",656029433249703
"1997-04-03",656209841343846.6
"1997-04-04",646179632298606.9
"1997-04-07",656572438311613.9
"1997-04-08",651624092807123.1
"1997-04-09",651804065175612.8
"1997-04-10",651984087250756.5
"1997-04-11",642022064166278.2
"1997-04-14",642200913169867.4
"1997-04-15",654235014633209.8
"1997-04-16",652707603306346.1
"1997-04-17",659748998145919.1
"1997-04-18",661657561476330.2
"1997-04-21",656669404353453.1
"1997-04-22",663754314191748.9
"1997-04-23",657030131511455.6
"1997-04-24",650377651207165.1
"1997-04-25",648860494605341.8
"1997-04-28",652440626115273.5
"1997-04-29",675182942109027.5
"1997-04-30",682471590110606.6
"1997-05-01",686238399065918.2
"1997-05-02",691835023685137.8
"1997-05-05",692020336637910.5
"1997-05-06",694020473874160.8
"1997-05-07",681602098737887.6
"1997-05-08",688961253654840.1
"1997-05-09",694580321474900.8
"1997-05-12",696587752839210.2
"1997-05-13",689514783811043.6
"1997-05-14",693320664381859.5
"1997-05-15",697147684908909.4
"1997-05-16",691877854998900.9
"1997-05-19",690254138239413.1
"1997-05-20",690439575561472
"1997-05-21",681646900741463.8
"1997-05-22",676501148571206.1
"1997-05-23",678457454916783.6
"1997-05-27",671578768443097.4
"1997-05-28",671762120106862.9
"1997-05-29",679012249612957.9
"1997-05-30",691752595261848.9
"1997-06-02",695570827769594.5
"1997-06-03",699410268843032.9
"1997-06-04",699597055791815.2
"1997-06-05",699783892624572.5
"1997-06-06",718551720487725.1
"1997-06-09",709384879018572
"1997-06-10",707716436786752.9
"1997-06-11",709761299058582.9
"1997-06-12",721200812173429.5
"1997-06-13",728995656188441.9
"1997-06-16",734946021354857.5
"1997-06-17",731290835094470.2
"1997-06-18",737260187992319.6
"1997-06-19",739388748864053.5
"1997-06-20",745425229481421.5
"1997-06-23",737832910228758.2
"1997-06-24",736090929659329
"1997-06-25",728598726005064.6
"1997-06-26",721186772268682.5
"1997-06-27",727072149468114.9
"1997-06-30",717793101190098.9
"1997-07-01",729364434492436.8
"1997-07-02",733391538505770.5
"1997-07-03",751111404306635.2
"1997-07-07",761232151625092
"1997-07-08",759429547665223.2
"1997-07-09",765632022540348.4
"1997-07-10",765826772590526.4
"1997-07-11",772082296738469.9
"1997-07-14",768230776800654.5
"1997-07-15",768425883029683.2
"1997-07-16",782889732874929.1
"1997-07-17",781030810541468.1
"1997-07-18",775092511819248.4
"1997-07-21",769201993552902.5
"1997-07-22",794050692868133.5
"1997-07-23",796340127070296.4
"1997-07-24",794446194149864.8
"1997-07-25",790476057136638.5
"1997-07-28",794842845035460.5
"1997-07-29",805566416999846.1
"1997-07-30",816438115889773.9
"1997-07-31",823113634047753.6
"1997-08-01",789375565842277
"1997-08-04",785432872400932
"1997-08-05",783567911542933.6
"1997-08-06",785827822416340.4
"1997-08-07",779852162023324.5
"1997-08-08",753867378867736.4
"1997-08-11",754061529633166.9
"1997-08-12",750307264144952.4
"1997-08-13",754450588302167.2
"1997-08-14",770663602987508.1
"1997-08-15",768837674669077.2
"1997-08-18",777156584067843.2
"1997-08-19",781449172036871.2
"1997-08-20",775509460702146.1
"1997-08-21",763578458259521.1
"1997-08-22",749869295235338.5
"1997-08-25",750063309037121.8
"1997-08-26",752228608890439.2
"1997-08-27",752422934614402.5
"1997-08-28",770611078934077.2
"1997-08-29",762753780617488.5
"1997-09-02",768982873893966.2
"1997-09-03",765150227230077.5
"1997-09-04",763339328611901.8
"1997-09-05",755560363506259.6
"1997-09-08",761729659341820.8
"1997-09-09",759927835100579.6
"1997-09-10",754162013720838.5
"1997-09-11",750408585074248.4
"1997-09-12",768545226319625.1
"1997-09-15",770762958604931.6
"1997-09-16",806186696379984.8
"1997-09-17",810640597086225.6
"1997-09-18",808711088568918.5
"1997-09-19",813179016929737.5
"1997-09-22",819826456670196.8
"1997-09-23",813580190321277.6
"1997-09-24",826733479007550.9
"1997-09-25",809709127300053.2
"1997-09-26",816327632911822.4
"1997-09-29",812243793094699.6
"1997-09-30",808181827625795.6
"1997-10-01",825579642365726.1
"1997-10-02",830141348208930.2
"1997-10-03",832533359108877.6
"1997-10-06",839341358579102.2
"1997-10-07",846205918681879.6
"1997-10-08",817930214331528.1
"1997-10-09",815982302074733.5
"1997-10-10",803404416250337.6
"1997-10-13",803604948543123.9
"1997-10-14",820900320011282.2
"1997-10-15",814646802287282.8
"1997-10-16",814848524352611
"1997-10-17",804401942457950.2
"1997-10-20",808845740970800.8
"1997-10-21",809046989494447.2
"1997-10-22",811379541035616.6
"1997-10-23",828846193286604.1
"1997-10-24",835623164750543
"1997-10-27",849140268591480.1
"1997-10-28",838233439899910.8
"1997-10-29",851793702068735.6
"1997-10-30",865579032915499.5
"1997-10-31",870363165595292.1
"1997-11-03",856909788343940.1
"1997-11-04",848130136254075.9
"1997-11-05",850573226485357.5
"1997-11-06",871201177529176
"1997-11-07",873709436914971
"1997-11-10",871615741177672.4
"1997-11-11",871823268735095.6
"1997-11-12",876642093100558.4
"1997-11-13",881487733087602.5
"1997-11-14",886360339243230.1
"1997-11-17",891260062968924.5
"1997-11-18",891469438348796.5
"1997-11-19",901142197656682.8
"1997-11-20",896606767939216.8
"1997-11-21",899186850362631.4
"1997-11-24",889952937555915
"1997-11-25",894872612968456.8
"1997-11-26",895082481902688.6
"1997-11-28",900030699066723.2
"1997-12-01",900241063384878.1
"1997-12-02",902831471408533.5
"1997-12-03",905429200414262.2
"1997-12-04",900871386413973.1
"1997-12-05",889270858041623.6
"1997-12-08",877826932430389.2
"1997-12-09",878035590498851.9
"1997-12-10",887558845121117.6
"1997-12-11",906710293818055.2
"1997-12-12",926286871738244.8
"1997-12-15",919186328279725.8
"1997-12-16",921830304921257
"1997-12-17",914766023662739.9
"1997-12-18",927142199335128.8
"1997-12-19",932268810319378.1
"1997-12-22",939904980735112.1
"1997-12-23",937637496261001.2
"1997-12-24",935376087565679.4
"1997-12-26",938065809848892.6
"1997-12-29",930870698342324
"1997-12-30",918867216548002.5
"1997-12-31",931299675009171
"1998-01-02",948908539988456.8
"1998-01-05",979738132784749.1
"1998-01-06",982552986792482.5
"1998-01-07",964732630157771.6
"1998-01-08",977800746896422.5
"1998-01-09",988429401587595.2
"1998-01-12",991268794333906.8
"1998-01-13",988865224036616.8
"1998-01-14",981259034763833.6
"1998-01-15",981476702938608.6
"1998-01-16",963677944076854.2
"1998-01-20",958808835513739.5
"1998-01-21",964111658057542.1
"1998-01-22",954180327372276.1
"1998-01-23",922165676576324.5
"1998-01-26",942082000906577.9
"1998-01-27",929929349798168.8
"1998-01-28",932603955063749.6
"1998-01-29",955274402049851.9
"1998-01-30",963101407983438.1
"1998-02-02",950665059018896.6
"1998-02-03",953398188730866.8
"1998-02-04",951096304928109.6
"1998-02-05",938822724554620.5
"1998-02-06",939037685154647.5
"1998-02-09",934302306791292.4
"1998-02-10",936989352238236.8
"1998-02-11",954705796722585
"1998-02-12",952400755832168.1
"1998-02-13",957667734821132.8
"1998-02-17",970635983132518.9
"1998-02-18",960636099580855.6
"1998-02-19",958315499339035.6
"1998-02-20",953476912522020.8
"1998-02-23",943663058167688
"1998-02-24",929034389371774.9
"1998-02-25",939120414011969.2
"1998-02-26",934385457289978.4
"1998-02-27",942037961917209.5
"1998-03-02",915272923213794.5
"1998-03-03",905872554584495
"1998-03-04",910880327764320.4
"1998-03-05",906297511492402.8
"1998-03-06",918552837786863.5
"1998-03-09",930977859541744.1
"1998-03-10",931192871095019.4
"1998-03-11",941302329205594.5
"1998-03-12",956567908092987.4
"1998-03-13",951739854943203.4
"1998-03-16",959536534781568.5
"1998-03-17",952172364018359.5
"1998-03-18",947368198121236.4
"1998-03-19",950092404338145.2
"1998-03-20",952824304967478.5
"1998-03-23",955563921379611.2
"1998-03-24",955781198414115.4
"1998-03-25",940959310568323.2
"1998-03-26",936215922683947.2
"1998-03-27",936431772466121.6
"1998-03-30",931712880371332.8
"1998-03-31",941827414274764.1
"1998-04-01",952054054512691.6
"1998-04-02",964942146933277.2
"1998-04-03",983197810243389.6
"1998-04-06",973065782935688.8
"1998-04-07",968150111240229.1
"1998-04-08",953129163301757
"1998-04-09",958399869160965.6
"1998-04-13",943537371974689.2
"1998-04-14",951265167205473.1
"1998-04-15",956525465276733.1
"1998-04-16",961815053061559.6
"1998-04-17",959493468898841.9
"1998-04-20",949619016904727
"1998-04-21",939851445505675
"1998-04-22",940068133477833.2
"1998-04-23",935330916935138.5
"1998-04-24",942990161806751.6
"1998-04-27",913792187437693.2
"1998-04-28",914006856078551.6
"1998-04-29",911812468646775.4
"1998-04-30",943872861424319.9
"1998-05-01",946587570155421.1
"1998-05-04",946805059918564
"1998-05-05",937069053150096.4
"1998-05-06",947241732853918.4
"1998-05-07",944959607117967.6
"1998-05-08",937717002346998.5
"1998-05-11",923192778785341.9
"1998-05-12",943122198751499.9
"1998-05-13",945834886858383.2
"1998-05-14",938585573541169.2
"1998-05-15",941285488594017.5
"1998-05-18",954022086823593.5
"1998-05-19",949211145133470.1
"1998-05-20",962057456044691.5
"1998-05-21",952157949603426.4
"1998-05-22",959956690154826.5
"1998-05-26",972951761688666.5
"1998-05-27",978332597676529.6
"1998-05-28",978553110738228.4
"1998-05-29",983965131678930.5
"1998-06-01",992028628477422.8
"1998-06-02",987013612506437.6
"1998-06-03",987234907225114.8
"1998-06-04",982245891120138.1
"1998-06-05",990294945714115.5
"1998-06-08",990516583154346.9
"1998-06-09",990738270199148.1
"1998-06-10",1014850242910206.1
"1998-06-11",1028606098068134.5
"1998-06-12",1026108667586902.1
"1998-06-15",1040020713288779.2
"1998-06-16",1029278567766649.8
"1998-06-17",1005256869377653.5
"1998-06-18",1016184590084349.8
"1998-06-19",1024516151215861
"1998-06-22",1027458611710464.4
"1998-06-23",1033142975474578.1
"1998-06-24",1027907165114170.4
"1998-06-25",1028131917831621.9
"1998-06-26",1033820006628426.8
"1998-06-29",1031309248008241.9
"1998-06-30",1039766678769217.1
"1998-07-01",1037240132291359.5
"1998-07-02",1045746951471223.2
"1998-07-06",1054324675591170.2
"1998-07-07",1046198106411506.1
"1998-07-08",1038137766507616.4
"1998-07-09",1046651947542974.8
"1998-07-10",1038588111060607.5
"1998-07-13",1025144806790412.1
"1998-07-14",1014566281416966.9
"1998-07-15",1020178666071764.6
"1998-07-16",1015014038855279
"1998-07-17",1007207876633377.5
"1998-07-20",1018156185639015.2
"1998-07-21",1029226011559341
"1998-07-22",1026728407645173
"1998-07-23",1032408510945678.5
"1998-07-24",1027178272370336.8
"1998-07-27",1021976370346759.6
"1998-07-28",1011433378342403.6
"1998-07-29",1003657064177537.1
"1998-07-30",1014565540402553.9
"1998-07-31",1017480308101190.8
"1998-08-03",1031270035475128.5
"1998-08-04",1036975374891729.1
"1998-08-05",1034457624010798.1
"1998-08-06",1031946655427458.5
"1998-08-07",1043168963591470.8
"1998-08-10",1043395811445458.1
"1998-08-11",1051953115800223
"1998-08-12",1046618208046342.8
"1998-08-13",1052409022369093.1
"1998-08-14",1066683176725830.8
"1998-08-17",1064086392162612.6
"1998-08-18",1064314832931723.6
"1998-08-19",1064543322743079.2
"1998-08-20",1076127356910052
"1998-08-21",1093629367855591.4
"1998-08-24",1088069369332207.2
"1998-08-25",1099914805127618.9
"1998-08-26",1100145699941869.9
"1998-08-27",1118048360541956.1
"1998-08-28",1121254758922589.1
"1998-08-31",1142542745768048.8
"1998-09-01",1130692336474625
"1998-09-02",1130925205253446.5
"1998-09-03",1140212322322539.8
"1998-09-04",1146524849384826.5
"1998-09-08",1131620561628296.8
"1998-09-09",1150048323178021
"1998-09-10",1181289559156689.2
"1998-09-11",1165911987773153.8
"1998-09-14",1166147020824657.2
"1998-09-15",1160194239839714.5
"1998-09-16",1166618166370559.2
"1998-09-17",1182479381689419
"1998-09-18",1192196814928578.5
"1998-09-21",1201995424300135.5
"1998-09-22",1189498136727316.8
"1998-09-23",1189734620285451.8
"1998-09-24",1193142849354081.5
"1998-09-25",1199750546452239.5
"1998-09-28",1193615430329351.8
"1998-09-29",1209852157885783.2
"1998-09-30",1249410202152184.5
"1998-10-01",1276601702827634.5
"1998-10-02",1293995697418936.2
"1998-10-05",1347154004238250
"1998-10-06",1329510534686356.2
"1998-10-07",1301639310043764.8
"1998-10-08",1247475142797218.2
"1998-10-09",1202033512080837.8
"1998-10-12",1202271056798701.5
"1998-10-13",1212153354045953.2
"1998-10-14",1245129781165914.2
"1998-10-15",1238748021346563.5
"1998-10-16",1258965760844147.2
"1998-10-19",1252508543274958
"1998-10-20",1226320380567075.2
"1998-10-21",1220041660486518.8
"1998-10-22",1204139545109965.5
"1998-10-23",1194797431761385.2
"1998-10-26",1204616974424182
"1998-10-27",1221005493310367.2
"1998-10-28",1205090815263812.5
"1998-10-29",1218236557688836.8
"1998-10-30",1199163489708869.2
"1998-11-02",1174139249800946.5
"1998-11-03",1177503978989475.2
"1998-11-04",1140759921064619.8
"1998-11-05",1156258481858899
"1998-11-06",1132168048537040.8
"1998-11-09",1159813371275938.2
"1998-11-10",1163137878336248.5
"1998-11-11",1163374198413116.8
"1998-11-12",1169815472990664
"1998-11-13",1166944870782833.2
"1998-11-16",1160991166473466.5
"1998-11-17",1155069926068839.8
"1998-11-18",1170766983894836.8
"1998-11-19",1171003924832053.8
"1998-11-20",1180624035816419.8
"1998-11-23",1171476582421692.2
"1998-11-24",1177962978612662.5
"1998-11-25",1190805413313367.8
"1998-11-27",1200590829536883.8
"1998-11-30",1226683598718972.5
"1998-12-01",1233478015142628.2
"1998-12-02",1243620018889876.2
"1998-12-03",1247180307619841
"1998-12-04",1237488474148732.2
"1998-12-07",1237729096907594.5
"1998-12-08",1254576895475611.5
"1998-12-09",1264895172690184.2
"1998-12-10",1271902819032711.2
"1998-12-11",1248623324334782.8
"1998-12-14",1258891709199205
"1998-12-15",1245779944361274.8
"1998-12-16",1252680838865970
"1998-12-17",1252922427313465.5
"1998-12-18",1253164062353018.8
"1998-12-21",1233525169354144
"1998-12-22",1214208067441485
"1998-12-23",1192031308444085.5
"1998-12-24",1182792731365448.2
"1998-12-28",1202068685356618.8
"1998-12-29",1218418270542589.5
"1998-12-30",1228433743216532.2
"1998-12-31",1228674555228099.2
"1999-01-04",1209438066904698
"1999-01-05",1190516481712905.5
"1999-01-06",1203497268288527.2
"1999-01-07",1184673178347024.5
"1999-01-08",1175495713731595.5
"1999-01-11",1166393397135915
"1999-01-12",1185394080095329.2
"1999-01-13",1207923128142148.5
"1999-01-14",1237467312975091
"1999-01-15",1227858085721002.5
"1999-01-19",1215088464370649
"1999-01-20",1202458446909795.5
"1999-01-21",1215571702658637.8
"1999-01-22",1232108179301091
"1999-01-25",1222543404040856.8
"1999-01-26",1222784516767764.8
"1999-01-27",1216530511313339
"1999-01-28",1226529567443851.8
"1999-01-29",1233322714920103.2
"1999-02-01",1201158055461699.2
"1999-02-02",1185523819430208
"1999-02-03",1182613901311609.8
"1999-02-04",1167232701142869.2
"1999-02-05",1155126208584542
"1999-02-08",1152298396007676.2
"1999-02-09",1158677324543859.8
"1999-02-10",1155840067252329.2
"1999-02-11",1171543509510412.5
"1999-02-12",1132003094882075.5
"1999-02-16",1153487212920175.8
"1999-02-17",1162959185775040.8
"1999-02-18",1147846988267208.2
"1999-02-19",1145039228385742.8
"1999-02-22",1151377592223305.8
"1999-02-23",1133410019280483.8
"1999-02-24",1106890174225713
"1999-02-25",1078155492303225.5
"1999-02-26",1089884313455058.8
"1999-03-01",1061609688687651.2
"1999-03-02",1073154579127185.5
"1999-03-03",1059263852493094.1
"1999-03-04",1056694041509024.6
"1999-03-05",1082431423154323.6
"1999-03-08",1082665520426394.8
"1999-03-09",1100264028696648.6
"1999-03-10",1094678196898154.5
"1999-03-11",1092013968657379.9
"1999-03-12",1100972386170750.5
"1999-03-15",1110005494770992.1
"1999-03-16",1119113928329320.1
"1999-03-17",1110476441534669.6
"1999-03-18",1116621900718357.8
"1999-03-19",1105069917647337.8
"1999-03-22",1093643597919901.5
"1999-03-23",1093878818090565.5
"1999-03-24",1102852534034452
"1999-03-25",1088561168684057.9
"1999-03-26",1083039630031294.5
"1999-03-29",1071853151566611.4
"1999-03-30",1089269829445031.2
"1999-03-31",1078015971976357.5
"1999-04-01",1066884378317763.9
"1999-04-05",1089980737220067.6
"1999-04-06",1110641411112031.5
"1999-04-07",1113828811580219.5
"1999-04-08",1134953972687257.2
"1999-04-09",1129181842733958
"1999-04-12",1132421472772724.2
"1999-04-13",1117730246781957.5
"1999-04-14",1115005571674151.5
"1999-04-15",1109341899497730.8
"1999-04-16",1097871407876993.6
"1999-04-19",1103946393852344.5
"1999-04-20",1113003501931423.2
"1999-04-21",1113240677677668
"1999-04-22",1087221781211186.4
"1999-04-23",1090343387924161.5
"1999-04-26",1099286913663790.8
"1999-04-27",1105369732230227.6
"1999-04-28",1096847185613112.4
"1999-04-29",1111725990929215.4
"1999-04-30",1068623343566382.4
"1999-05-03",1071692637454821.6
"1999-05-04",1057827838510413.8
"1999-05-05",1060866741356333.5
"1999-05-06",1036124364099149.9
"1999-05-07",1030888283910515.9
"1999-05-10",1039335940604732.1
"1999-05-11",1023200804966833.1
"1999-05-12",1028859539480680.4
"1999-05-13",1051105548171268.4
"1999-05-14",1005119366005839.2
"1999-05-17",1008009785982849.2
"1999-05-18",1010908370219817.8
"1999-05-19",1035490005348169
"1999-05-20",1030258056974700.4
"1999-05-21",1044211079453748.8
"1999-05-24",1047211777615522.5
"1999-05-25",1050220945971276.1
"1999-05-26",1039395319992639.4
"1999-05-27",1025970412944262.5
"1999-05-28",1028919742826867.5
"1999-06-01",1002305465945256.1
"1999-06-02",1002535757558265
"1999-06-03",997481962019344.8
"1999-06-04",995080083786189.8
"1999-06-07",995309899900778.5
"1999-06-08",987683654400201.6
"1999-06-09",982710019231613
"1999-06-10",975185909806382.9
"1999-06-11",955042952675739.2
"1999-06-14",960321953487190.5
"1999-06-15",960549077250793
"1999-06-16",968410379719541.5
"1999-06-17",1002460821242607.6
"1999-06-18",994777500736681.5
"1999-06-21",981958039489765
"1999-06-22",971872777142774.4
"1999-06-23",956835847856922.9
"1999-06-24",947021821311922.8
"1999-06-25",949748654272530.2
"1999-06-28",965126706153065.5
"1999-06-29",973025815782532.8
"1999-06-30",996654813146377.2
"1999-07-01",986411716369044
"1999-07-02",991865232135764
"1999-07-06",979086526398914.5
"1999-07-07",971593502297795
"1999-07-08",989944107917532
"1999-07-09",990174309206119.2
"1999-07-12",1014231030101824
"1999-07-13",1019839409658675
"1999-07-14",1014694742298435.5
"1999-07-15",1017612698168056.4
"1999-07-16",1020538896075324.6
"1999-07-19",1020771757132961
"1999-07-20",1023706889540065.9
"1999-07-21",1018541797679362.1
"1999-07-22",1002752358340731.5
"1999-07-23",989828496050287.5
"1999-07-26",984845826864094.9
"1999-07-27",992908431499330.4
"1999-07-28",993139322110782.2
"1999-07-29",977762231694210.9
