"Date","DBMFX"
"2006-12-19",179304869767774.9
"2006-12-20",179991703603754.97
"2006-12-21",180318553022192.7
"2006-12-22",180026527783607.56
"2006-12-26",180691033782774.8
"2006-12-27",181929605489649.72
"2006-12-28",182684363003865.53
"2006-12-29",182921443842927.53
"2007-01-03",183969037631983.6
"2007-01-04",182911626696072.16
"2007-01-05",180604418273891.12
"2007-01-08",180728832814647.2
"2007-01-09",181686477847937.97
"2007-01-10",181371822523239.25
"2007-01-11",184097631328087.9
"2007-01-12",185055681610022.03
"2007-01-16",185923755493211.25
"2007-01-17",186116142320631.12
"2007-01-18",187153358391379.88
"2007-01-19",186951581313268.1
"2007-01-22",187166601850973.88
"2007-01-23",187314052089188.62
"2007-01-24",186188348623892
"2007-01-25",186155468516142.47
"2007-01-26",185840871032979.28
"2007-01-29",186912346800136.2
"2007-01-30",186113147727212.44
"2007-01-31",185246218735723.47
"2007-02-01",185855734602441.2
"2007-02-02",186183524820162.03
"2007-02-05",185271336076826.8
"2007-02-06",185407477203229.2
"2007-02-07",185972062486759.3
"2007-02-08",185691085741334.97
"2007-02-09",186199382522755.12
"2007-02-12",186448382956706
"2007-02-13",186528254970359.03
"2007-02-14",187420158793656.2
"2007-02-15",186203038926715.6
"2007-02-16",186203951228576.8
"2007-02-20",187017044622254.88
"2007-02-21",187379001957641.97
"2007-02-22",188011768449119.38
"2007-02-23",187809711028615.7
"2007-02-26",187844574594804
"2007-02-27",183704365775260.1
"2007-02-28",182238092426852.2
"2007-03-01",180015497664046.12
"2007-03-02",178368207392645.1
"2007-03-05",176122489472977.5
"2007-03-06",177149917223466.25
"2007-03-07",178042016774015.44
"2007-03-08",178550399208586.97
"2007-03-09",178686279347219.56
"2007-03-12",179364129080824.03
"2007-03-13",178845176650361.3
"2007-03-14",178439076956033.25
"2007-03-15",179568757341820.16
"2007-03-16",180066141019079.94
"2007-03-19",180868536964506.53
"2007-03-20",181185347417017.44
"2007-03-21",181445719324581.7
"2007-03-22",181468896282259.16
"2007-03-23",181028885261914.4
"2007-03-26",181040738343687.53
"2007-03-27",180713628078088.3
"2007-03-28",179143524175188.72
"2007-03-29",180172280062877.53
"2007-03-30",179935454454295.38
"2007-04-02",180941791560246.47
"2007-04-03",182163006901036.47
"2007-04-04",182706186494704.88
"2007-04-05",182978140879657.8
"2007-04-09",182843160277075.72
"2007-04-10",184211787021947.62
"2007-04-11",184223848508002.62
"2007-04-12",184575118753799.62
"2007-04-13",186158970341187.4
"2007-04-16",187019289729333.2
"2007-04-17",187246408747707.84
"2007-04-18",186602695764980.3
"2007-04-19",186196420663505.88
"2007-04-20",187509419360029.84
"2007-04-23",186809034273366.2
"2007-04-24",186018053715695.8
"2007-04-25",186844811979584.47
"2007-04-26",186845731538120.25
"2007-04-27",187163472343153.62
"2007-04-30",186372304691878.56
"2007-05-01",186486356613757.7
"2007-05-02",187053114394576.38
"2007-05-03",187540719262730.62
"2007-05-04",187858605535764.84
"2007-05-07",188402922821378.16
"2007-05-08",187656801968700.28
"2007-05-09",187737014987173.72
"2007-05-10",186719029378095.2
"2007-05-11",187625731004867.9
"2007-05-14",188521227068134.16
"2007-05-15",188748725892557.53
"2007-05-16",188557239893013.2
"2007-05-17",188954650840984.38
"2007-05-18",189567310379610.75
"2007-05-21",190214029968842
"2007-05-22",190260467432333.62
"2007-05-23",191054584519523.53
"2007-05-24",189605635234042.03
"2007-05-25",190139224625554.97
"2007-05-29",190400947976165.8
"2007-05-30",190572053833133.38
"2007-05-31",192669639567173.8
"2007-06-01",194801496215174.7
"2007-06-04",194610246715500.1
"2007-06-05",194611654734695.1
"2007-06-06",193037488686232
"2007-06-07",193684933340485.44
"2007-06-08",194264442523564.2
"2007-06-11",194900713099789
"2007-06-12",195196925173135.62
"2007-06-13",195935387202787.53
"2007-06-14",197104846289587.53
"2007-06-15",198478581695060.72
"2007-06-18",198559623227581.75
"2007-06-19",197812728413232.88
"2007-06-20",198052529896306.53
"2007-06-21",198269675487350.8
"2007-06-22",197477236503531.88
"2007-06-25",196525866847763.8
"2007-06-26",195823971328510.88
"2007-06-27",194339095458692.7
"2007-06-28",196677943389613.7
"2007-06-29",197462463170168.9
"2007-07-02",197883935287268
"2007-07-03",198384905807950.25
"2007-07-05",199805282922135.56
"2007-07-06",201123688795324
"2007-07-09",201590912668209.3
"2007-07-10",199912646480933.6
"2007-07-11",199914383131801.38
"2007-07-12",201426149420856.53
"2007-07-13",202018409831495.6
"2007-07-16",201475237807348
"2007-07-17",201692834681824.75
"2007-07-18",201251777619110.8
"2007-07-19",202037252836787.3
"2007-07-20",201062329847548.16
"2007-07-23",201575282367563.16
"2007-07-24",200781952428600.3
"2007-07-25",199318259790725.88
"2007-07-26",195139082970710.38
"2007-07-27",192368216538387.53
"2007-07-30",192414899769796.03
"2007-07-31",192609311297531.75
"2007-08-01",191019591339820.1
"2007-08-02",192327685998381.1
"2007-08-03",191783367370119.1
"2007-08-06",190886621622079.62
"2007-08-07",191024157537754.38
"2007-08-08",192423534104228.62
"2007-08-09",189480318608220.84
"2007-08-10",187901026713410.7
"2007-08-13",188072510101373.7
"2007-08-14",187175162897166.47
"2007-08-15",186334554670328.62
"2007-08-16",183901718268628.72
"2007-08-17",184163965871976.1
"2007-08-20",184562732159174.84
"2007-08-21",184540693106186.62
"2007-08-22",184746155390707.1
"2007-08-23",184769627859957.25
"2007-08-24",185157158278138.47
"2007-08-27",185430963772411.62
"2007-08-28",185534130900707.53
"2007-08-29",185728342513384.38
"2007-08-30",186127413636877.1
"2007-08-31",185058456906994.62
"2007-09-04",185810352409039.8
"2007-09-05",186311942462214.4
"2007-09-06",186346906847310.9
"2007-09-07",187463301777605.8
"2007-09-10",188067553551146.84
"2007-09-11",188353105665381.28
"2007-09-12",188536223329151.47
"2007-09-13",188013406560691.72
"2007-09-14",188173750048453.62
"2007-09-17",188106355610438.1
"2007-09-18",189291703194930.62
"2007-09-19",189588832106811.38
"2007-09-20",190330214435991.8
"2007-09-21",190559103253952.28
"2007-09-24",190662713338215.38
"2007-09-25",190470134536651.25
"2007-09-26",190676288789067.2
"2007-09-27",192238338844865
"2007-09-28",193242256296803.4
"2007-10-01",193243513718833.2
"2007-10-02",191797466930273.3
"2007-10-03",191741644041147.3
"2007-10-04",192312680427062.25
"2007-10-05",193214342330731.2
"2007-10-08",192189677331635.6
"2007-10-09",192874850951343.7
"2007-10-10",193423306473190.03
"2007-10-11",195225977526294.56
"2007-10-12",194782677998703.53
"2007-10-15",194829640034929.6
"2007-10-16",194089762482806.7
"2007-10-17",194615664190252.2
"2007-10-18",195825936461780.16
"2007-10-19",195085976535059.38
"2007-10-22",193319330484725.9
"2007-10-23",195122932706251.28
"2007-10-24",195284012993124.25
"2007-10-25",196882619263265.7
"2007-10-26",198504252234394.56
"2007-10-29",199715326589254.6
"2007-10-30",198895400168877.8
"2007-10-31",200380538901697.53
"2007-11-01",199024159986193.03
"2007-11-02",199961664145627.38
"2007-11-05",199826375023423.25
"2007-11-06",201460351458812.6
"2007-11-07",202089978114046.12
"2007-11-08",201646561279182.12
"2007-11-09",201180251499520.8
"2007-11-12",198498841759808.3
"2007-11-13",198511838707780.62
"2007-11-14",199701016867241.9
"2007-11-15",199428593276948.7
"2007-11-16",199784272668242.44
"2007-11-19",200094311881572.47
"2007-11-20",201272478930877.38
"2007-11-21",201422732954102.84
"2007-11-23",202007106502033.9
"2007-11-26",202328793279723.53
"2007-11-27",201062419063307.7
"2007-11-28",200504286430154.25
"2007-11-29",200917349150163.1
"2007-11-30",198953556357974.38
"2007-12-03",199823698176108.8
"2007-12-04",200739668633152.97
"2007-12-05",200295624649178.1
"2007-12-06",199748647615057.6
"2007-12-07",198664331971208.84
"2007-12-10",198848818922738.4
"2007-12-11",199696425331122.2
"2007-12-12",200326906335719.25
"2007-12-13",199425288246269.44
"2007-12-14",197906064396572.9
"2007-12-17",197438723519569.28
"2007-12-18",197794744295630.2
"2007-12-19",198288057074469.12
"2007-12-20",198415419580243.3
"2007-12-21",198702939491618.47
"2007-12-24",199219284825448.9
"2007-12-26",199850098635226.38
"2007-12-27",200378025736768.12
"2007-12-28",200585654173846.25
"2007-12-31",200919175568777.44
"2008-01-02",202030875292992.2
"2008-01-03",201986883930098.12
"2008-01-04",201759771307082.2
"2008-01-07",200903130246893.16
"2008-01-08",202186809200182.62
"2008-01-09",202280176007221.84
"2008-01-10",203300814741120.2
"2008-01-11",204378827971932.72
"2008-01-14",205319591301878.7
"2008-01-15",204817789385439.53
"2008-01-16",203308263528591.4
"2008-01-17",203527700688603.62
"2008-01-18",203357792425274.8
"2008-01-22",204390416120192.12
"2008-01-23",204896305852805.16
"2008-01-24",202916656095459.44
"2008-01-25",202666473687596
"2008-01-28",204065908420204.03
"2008-01-29",202887777936224.12
"2008-01-30",203622878948601.38
"2008-01-31",204575780138741.16
"2008-02-01",204463127057804.56
"2008-02-04",204591111053466.16
"2008-02-05",205177527040773.47
"2008-02-06",205546256967799.56
"2008-02-07",206075500864381.8
"2008-02-08",207166482894187.47
"2008-02-11",207867851094350.1
"2008-02-12",206414051113227.38
"2008-02-13",205819926643938.25
"2008-02-14",206509876441611.6
"2008-02-15",207062318754085.1
"2008-02-19",208165255609631.9
"2008-02-20",207754573310439.1
"2008-02-21",207768176288453.44
"2008-02-22",208435535942313.8
"2008-02-25",208437713358810.2
"2008-02-26",209690218203580.53
"2008-02-27",210724924418969.53
"2008-02-28",213503568725775.12
"2008-02-29",214263301899399.53
"2008-03-03",215963991929848
"2008-03-04",214670024726221.84
"2008-03-05",215211948205579.7
"2008-03-06",215375229211156.16
"2008-03-07",215435238701817.8
"2008-03-10",216298689687837.7
"2008-03-11",215314232594357.1
"2008-03-12",216946889317232.44
"2008-03-13",218878235167682
"2008-03-14",219202543524996.16
"2008-03-17",218367273810764.1
"2008-03-18",218014143296858.72
"2008-03-19",215685908539512.75
"2008-03-20",213506653739723.53
"2008-03-24",212762662326677.53
"2008-03-25",212983326166530.8
"2008-03-26",214777588364486.56
"2008-03-27",214906517793299.9
"2008-03-28",214392168066730.47
"2008-03-31",214119001480174.62
"2008-04-01",211019523864840.47
"2008-04-02",211182706502546.16
"2008-04-03",210909273064434.9
"2008-04-04",212141148577333.2
"2008-04-07",212338909756267.7
"2008-04-08",212536695912596.62
"2008-04-09",214458523076595.3
"2008-04-10",214150727794668.12
"2008-04-11",214636042098816.75
"2008-04-14",214397190452567.88
"2008-04-15",214054838589380.8
"2008-04-16",213896396109749
"2008-04-17",212496153167626.62
"2008-04-18",211475182743397.56
"2008-04-21",212075502107073
"2008-04-22",213020905581845.47
"2008-04-23",212988849512356.1
"2008-04-24",211151018303422.2
"2008-04-25",210417182492702.38
"2008-04-28",210960108638020.72
"2008-04-29",209719986948806.16
"2008-04-30",210193908393429.62
"2008-05-01",208896044533523.12
"2008-05-02",209853235093013.28
"2008-05-05",211178773959065.8
"2008-05-06",211560849234350.56
"2008-05-07",211379056846129.8
"2008-05-08",211358369363529.9
"2008-05-09",212005259021311.6
"2008-05-12",212180291019862.84
"2008-05-13",211998487979088.84
"2008-05-14",211413730691012.38
"2008-05-15",211888094371325.53
"2008-05-16",212903666861427.8
"2008-05-19",212848519800148.38
"2008-05-20",213680041514106.9
"2008-05-21",215145052961298.6
"2008-05-22",214456615979660.3
"2008-05-23",215345990908344.62
"2008-05-27",214611401950682.16
"2008-05-28",214832796769745.25
"2008-05-29",214201754263025.47
"2008-05-30",214158176582679.2
"2008-06-02",213976336513602.84
"2008-06-03",213759905496385
"2008-06-04",213566490851126
"2008-06-05",215043968912885.8
"2008-06-06",217086330980293.6
"2008-06-09",216028712900994.38
"2008-06-10",214994006713857.38
"2008-06-11",216218375934053.9
"2008-06-12",215840603421669.97
"2008-06-13",216050713530438.9
"2008-06-16",216468369578631.62
"2008-06-17",216378776640715.28
"2008-06-18",216934871321096.56
"2008-06-19",217295008847748.03
"2008-06-20",217678256307311.88
"2008-06-23",217242736759106.38
"2008-06-24",217568362233130.47
"2008-06-25",217582607780657.62
"2008-06-26",218473505811124.1
"2008-06-27",219029985753268.2
"2008-06-30",219390418836981.8
"2008-07-01",220108549753832.56
"2008-07-02",221980563788615.72
"2008-07-03",220633537437743.38
"2008-07-07",218778599106741.28
"2008-07-08",217915870750483.1
"2008-07-09",218461021905824.47
"2008-07-10",219779536355414.47
"2008-07-11",221179019080847.38
"2008-07-14",221678314922868.03
"2008-07-15",222096867538419.9
"2008-07-16",220575964986500.25
"2008-07-17",218581497860416.4
"2008-07-18",217891490301519.03
"2008-07-21",218148243561425.7
"2008-07-22",216707512589588.53
"2008-07-23",214019353893145.44
"2008-07-24",214021817804218.2
"2008-07-25",214151331309034.75
"2008-07-28",215100965734909.47
"2008-07-29",214237133750350.62
"2008-07-30",213708203765374.16
"2008-07-31",213722196564430.2
"2008-08-01",213955712483958.88
"2008-08-04",213888839597308.9
"2008-08-05",211811332610144.75
"2008-08-06",211016275829702.56
"2008-08-07",211157217571973.6
"2008-08-08",209633883520766.6
"2008-08-11",208746057863646.12
"2008-08-12",208886876025339.8
"2008-08-13",209386067740621.12
"2008-08-14",209619429446776.25
"2008-08-15",209482856553571.9
"2008-08-18",209878123320335.8
"2008-08-19",210527824614328.6
"2008-08-20",210784445838939.12
"2008-08-21",210532265841158.38
"2008-08-22",210245356398782.7
"2008-08-25",210467309085810.38
"2008-08-26",210677723243247.62
"2008-08-27",210760922237731.2
"2008-08-28",210473949022083.2
"2008-08-29",210152230438033.47
"2008-09-02",211079997573780.8
"2008-09-03",211302086662425.44
"2008-09-04",212172192353071.47
"2008-09-05",213296994340840.47
"2008-09-08",211586623383133.88
"2008-09-09",212653665253428.16
"2008-09-10",213061113449809.84
"2008-09-11",213700114139339.4
"2008-09-12",211607318002165.38
"2008-09-15",214040667168628.62
"2008-09-16",214841936461752.88
"2008-09-17",214115009532671.4
"2008-09-18",213932189514971.9
"2008-09-19",209742820265610.84
"2008-09-22",208251111364042.75
"2008-09-23",208670084908073.1
"2008-09-24",208961712088377.3
"2008-09-25",208743742076984.2
"2008-09-26",209197577526286.4
"2008-09-29",211643939656996
"2008-09-30",211148063137223.03
"2008-10-01",211451528998198.2
"2008-10-02",213180159041074.1
"2008-10-03",213275227229534.9
"2008-10-06",217287015824233.75
"2008-10-07",216988349647482.9
"2008-10-08",217825404668990.12
"2008-10-09",217283339525972.75
"2008-10-10",219082567706881.88
"2008-10-13",217103145115979.9
"2008-10-14",216665255191140.84
"2008-10-15",218522759899526.28
"2008-10-16",219650087087968.62
"2008-10-17",219131112519670.8
"2008-10-20",219006314800640.53
"2008-10-21",220052718569359.88
"2008-10-22",222270553214073.25
"2008-10-23",222702625031658.12
"2008-10-24",223946646793514.28
"2008-10-27",223914912981931.28
"2008-10-28",223233573726239.56
"2008-10-29",221995307293721.84
"2008-10-30",221928631979500.3
"2008-10-31",221989572186914.9
"2008-11-03",222189756034807.56
"2008-11-04",220811846960091.44
"2008-11-05",221592206807345.62
"2008-11-06",223591227571387.1
"2008-11-07",223594261388189.9
"2008-11-10",223574080953745.72
"2008-11-11",224819125868627.38
"2008-11-12",226041115703844.8
"2008-11-13",225672815156370.2
"2008-11-14",225258025854052.16
"2008-11-17",225888138809312.2
"2008-11-18",226390607824686.38
"2008-11-19",226927978072596.25
"2008-11-20",228533805849582.12
"2008-11-21",228397791657570.2
"2008-11-24",226647352716175.25
"2008-11-25",226975803059307.2
"2008-11-26",227095208184732.2
"2008-11-28",226900976600886.12
"2008-12-01",228890804592417.03
"2008-12-02",229440230199602.88
"2008-12-03",229827060808000.38
"2008-12-04",230306899060097.56
"2008-12-05",230856522164878.47
"2008-12-08",229349251442603.16
"2008-12-09",229736173498555.38
"2008-12-10",229367663500441.44
"2008-12-11",229371058063595.9
"2008-12-12",229479070956881.53
"2008-12-15",229575471929318.62
"2008-12-16",230183421521051.8
"2008-12-17",230756569841805.03
"2008-12-18",231120499677653.72
"2008-12-19",231112376328866.2
"2008-12-22",231150766448370.6
"2008-12-23",231317086667328.25
"2008-12-24",231332232428955.28
"2008-12-26",231335748017684.2
"2008-12-29",231653325082061.25
"2008-12-30",231633594798876.62
"2008-12-31",230974021266253.53
"2009-01-02",229732649612524.56
"2009-01-05",228398034130360.2
"2009-01-06",227039970880446.62
"2009-01-07",227729754244974
"2009-01-08",228733833148252.47
"2009-01-09",229388901394572.62
"2009-01-12",230963518693120.1
"2009-01-13",231374385881168.47
"2009-01-14",232332400276371.8
"2009-01-15",232219560788083.62
"2009-01-16",231326702987173.8
"2009-01-20",233030025528883.2
"2009-01-21",232870633183259.56
"2009-01-22",232524913135383.62
"2009-01-23",232388754573897.38
"2009-01-26",231227760821872.75
"2009-01-27",231638878566351.3
"2009-01-28",230454387086526.8
"2009-01-29",230970337551900.62
"2009-01-30",231696031044993.2
"2009-02-02",232223777683916.8
"2009-02-03",231376866745965.1
"2009-02-04",230786165317942.47
"2009-02-05",230265295925857.62
"2009-02-06",228963638928243.38
"2009-02-09",228174554297945.97
"2009-02-10",230193990102153.72
"2009-02-11",231526054929667.8
"2009-02-12",232462003657844.72
"2009-02-13",231474780804343.12
"2009-02-17",234497465392340.84
"2009-02-18",234326293942080.28
"2009-02-19",233012555810244.38
"2009-02-20",233797331157835.56
"2009-02-23",233672717717805.03
"2009-02-24",233093311963219.2
"2009-02-25",233003619061950.56
"2009-02-26",231864295027702.47
"2009-02-27",232357667568958.2
"2009-03-02",234938951784885.1
"2009-03-03",234616058062594.8
"2009-03-04",232426644819658.12
"2009-03-05",234040139110075.44
"2009-03-06",234533810410248.2
"2009-03-09",234549166790691.75
"2009-03-10",232592542226081.4
"2009-03-11",232327708233904.62
"2009-03-12",231035872582180.97
"2009-03-13",230035637185241.97
"2009-03-16",228591748580814.2
"2009-03-17",227894701157927.1
"2009-03-18",228038027368555.8
"2009-03-19",227107372261301.2
"2009-03-20",227449133170977.2
"2009-03-23",225701035113258.9
"2009-03-24",224851774016077.12
"2009-03-25",224609603068308.7
"2009-03-26",224577598699463.38
"2009-03-27",225328048828257.62
"2009-03-30",227083012851964.47
"2009-03-31",226969401126350.88
"2009-04-01",226960900641113.62
"2009-04-02",225281935936017.25
"2009-04-03",224490606183251.62
"2009-04-06",224528671156255.56
"2009-04-07",224952307417244.88
"2009-04-08",225142305739848.88
"2009-04-09",224841541815230.56
"2009-04-13",225160103504221.3
"2009-04-14",224695682616931
"2009-04-15",224219512198619.12
"2009-04-16",224058866506993.28
"2009-04-17",223524143939229.7
"2009-04-20",224672707693103.1
"2009-04-21",224512057254301.38
"2009-04-22",224187703672534.3
"2009-04-23",223652845648378.97
"2009-04-24",223620717410152.4
"2009-04-27",223389789245161.1
"2009-04-28",223041884103997.53
"2009-04-29",223138355437059.8
"2009-04-30",222813778543862.53
"2009-05-01",222185039397012.2
"2009-05-04",222141099009799.62
"2009-05-05",222190739191371.25
"2009-05-06",221854312132541.2
"2009-05-07",221892238192998.47
"2009-05-08",221742956930828.2
"2009-05-11",221792580240812.3
"2009-05-12",221725186684616.62
"2009-05-13",222020576593520.8
"2009-05-14",222386226849485.47
"2009-05-15",221874083630948.38
"2009-05-18",223223016035235.2
"2009-05-19",223975114129604.7
"2009-05-20",224095140656864.8
"2009-05-21",224109813552979.2
"2009-05-22",224428904898580.12
"2009-05-26",224443599648305.62
"2009-05-27",224680783407003.16
"2009-05-28",224601809343485.8
"2009-05-29",226033598474642.38
"2009-06-01",226844827367442.38
"2009-06-02",227691300209785.44
"2009-06-03",226183424896165.16
"2009-06-04",226432524379015.2
"2009-06-05",224619769926807.28
"2009-06-08",223310565531579.62
"2009-06-09",224426566623311
"2009-06-10",224804505806439.75
"2009-06-11",225756691812161.2
"2009-06-12",224705035639284.25
"2009-06-15",222387494669790.6
"2009-06-16",222120760305552.12
"2009-06-17",221807104386469.44
"2009-06-18",222677346666341.7
"2009-06-19",222527805495996.12
"2009-06-22",220924503309228.56
"2009-06-23",221454846019871.44
"2009-06-24",221633499576072.6
"2009-06-25",222515736755908.16
"2009-06-26",222366131255031.2
"2009-06-29",222685607318581.44
"2009-06-30",222336610011204.62
"2009-07-01",222245605964940.88
"2009-07-02",221919991899325.88
"2009-07-06",221711640471714.6
"2009-07-07",221550186375263.62
"2009-07-08",221318317191910.72
"2009-07-09",221262410673562.75
"2009-07-10",221183028480677.9
"2009-07-13",221256183053696.2
"2009-07-14",220472673860757.1
"2009-07-15",220299333420061.9
"2009-07-16",220161179660003.38
"2009-07-17",219647405334953.3
"2009-07-20",220295656179182.88
"2009-07-21",220709209166100.1
"2009-07-22",220817579176730.38
"2009-07-23",220057156556862.75
"2009-07-24",220130272017877.8
"2009-07-27",220168169629337.8
"2009-07-28",220370472261065.38
"2009-07-29",219621560981816.03
"2009-07-30",220552009508108.25
"2009-07-31",221881916654035.28
"2009-08-03",222131364611955.53
"2009-08-04",221910973586816.62
"2009-08-05",221655310121409.8
"2009-08-06",221446605431749.2
"2009-08-07",221519850297433.28
"2009-08-10",221405106265210.44
"2009-08-11",220585309293653.53
"2009-08-12",221528112053037.2
"2009-08-13",222858858172281.88
"2009-08-14",220910712577041.8
"2009-08-17",218903541291189.88
"2009-08-18",219611388138413.62
"2009-08-19",220519165672950.47
"2009-08-20",221368280873243.88
"2009-08-21",222746560905635.62
"2009-08-24",223772293785753.7
"2009-08-25",223892770283985.1
"2009-08-26",223237162707694.84
"2009-08-27",223416417275172.8
"2009-08-28",224571825458164.38
"2009-08-31",224151358436530.84
"2009-09-01",222531095683001.1
"2009-09-02",222922079907631.28
"2009-09-03",223630734186938.1
"2009-09-04",224127719781470.8
"2009-09-08",226189545637092.62
"2009-09-09",226133759678839.9
"2009-09-10",226772204793758.47
"2009-09-11",228081482039648.88
"2009-09-14",227107878487290.88
"2009-09-15",226957981568278.28
"2009-09-16",228185136270113.47
"2009-09-17",228411948027877.38
"2009-09-18",227332164798304.9
"2009-09-21",226475909867426.03
"2009-09-22",228280224445432.25
"2009-09-23",228024376318098.25
"2009-09-24",226720565901704.56
"2009-09-25",227512576866109.2
"2009-09-28",228752178905643.9
"2009-09-29",228366746199555.2
"2009-09-30",229323902997431.72
"2009-10-01",228231756112165.47
"2009-10-02",227846210608111
"2009-10-05",230052184594077.8
"2009-10-06",231787219828403.1
"2009-10-07",232120494112487.62
"2009-10-08",233690938669882.1
"2009-10-09",230748723318850.2
"2009-10-12",231824366290615.2
"2009-10-13",232063450460123.12
"2009-10-14",232891827665677.16
"2009-10-15",232058482831300.75
"2009-10-16",231095372886673.53
"2009-10-19",232442499904659.84
"2009-10-20",232339835948081.75
"2009-10-21",232626198270869.1
"2009-10-22",231780768226988.7
"2009-10-23",231029551534863.2
"2009-10-26",228733557554109.44
"2009-10-27",228630612025064.62
"2009-10-28",225355338901318.8
"2009-10-29",227658085505036.47
"2009-10-30",225526386593262.1
"2009-11-02",225871421968885.62
"2009-11-03",226086744602049.38
"2009-11-04",227753107736142.88
"2009-11-05",227260722362537.28
"2009-11-06",227322796116747.12
"2009-11-09",229579522518221.84
"2009-11-10",229464755233028.1
"2009-11-11",229999010836287.38
"2009-11-12",228361863331551.62
"2009-11-13",228884312631053
"2009-11-16",231850056022105.38
"2009-11-17",231310458519806.38
"2009-11-18",232033877769937.38
"2009-11-19",230408128769579.9
"2009-11-20",229785684838121.38
"2009-11-23",230757088384671.97
"2009-11-24",230689543863683.12
"2009-11-25",232369637565926.62
"2009-11-27",230696136577964.62
"2009-11-30",231927669554958.38
"2009-12-01",233915250305446.2
"2009-12-02",233257309809076.6
"2009-12-03",232622906605705.38
"2009-12-04",227830219779466.4
"2009-12-07",227986903510576.3
"2009-12-08",227694650860125.25
"2009-12-09",227355097317869.8
"2009-12-10",226507402607230.84
"2009-12-11",225943202630633.6
"2009-12-14",227068863262710.2
"2009-12-15",225618236719942.62
"2009-12-16",226779479506649.9
"2009-12-17",225919644462249.16
"2009-12-18",225650736973381.12
"2009-12-21",224648853961038.97
"2009-12-22",224131556037764.9
"2009-12-23",224583688066302.16
"2009-12-24",225165941493715.62
"2009-12-28",225003313998564.9
"2009-12-29",225266381334705.28
"2009-12-30",224772602233908.1
"2009-12-31",224716357340117.03
"2010-01-04",226919213766437.38
"2010-01-05",227596471278674.84
"2010-01-06",229030894039465.62
"2010-01-07",228608176107870.47
"2010-01-08",228753284226958.62
"2010-01-11",228993063630877.6
"2010-01-12",227138532910079.7
"2010-01-13",226881241165691.53
"2010-01-14",227771811686715.44
"2010-01-15",226709762059241.38
"2010-01-19",227718791481683.12
"2010-01-20",225259912596537.16
"2010-01-21",224173811948154.75
"2010-01-22",222507511947277.84
"2010-01-25",222486564927913.53
"2010-01-26",222205146755449.1
"2010-01-27",220822551589225.44
"2010-01-28",220600190484733.25
"2010-01-29",220448849872175.1
"2010-02-01",220640922097090.38
"2010-02-02",220833018519862.7
"2010-02-03",220397402485212.3
"2010-02-04",220163091103160.97
"2010-02-05",220509184502914.25
"2010-02-08",219966841059656.2
"2010-02-09",220241881906663.9
"2010-02-10",219379552855146.9
"2010-02-11",220199631796433.1
"2010-02-12",220865773234310.7
"2010-02-16",221496449954066.47
"2010-02-17",221546505900053.3
"2010-02-18",221833604316057.12
"2010-02-19",221836276517075.9
"2010-02-22",221483346284439.84
"2010-02-23",221794202465707.84
"2010-02-24",222247357742261.8
"2010-02-25",222629437023229.75
"2010-02-26",223580677183589.62
"2010-03-01",224923330599334.88
"2010-03-02",225862984956816.8
"2010-03-03",225605020866323.2
"2010-03-04",225323302820684.47
"2010-03-05",225563403155738.7
"2010-03-08",225767950515400.16
"2010-03-09",226660515126311.28
"2010-03-10",226260161665146.75
"2010-03-11",225456396664913.8
"2010-03-12",225245737886979.53
"2010-03-15",224975725389239.6
"2010-03-16",226473681980327.72
"2010-03-17",228268497635333.12
"2010-03-18",227986760010468.88
"2010-03-19",226874215450496
"2010-03-22",227423171261725.44
"2010-03-23",228577551857983.8
"2010-03-24",227381731462512.1
"2010-03-25",227455975752203.3
"2010-03-26",226687315573937.4
"2010-03-29",228863007273172.56
"2010-03-30",229495417844062.44
"2010-03-31",229902297632846.28
"2010-04-01",231294864526285.38
"2010-04-05",232390714967204.84
"2010-04-06",233225420949403.16
"2010-04-07",233038775173602.6
"2010-04-08",232733321756495.97
"2010-04-09",232914866214756.9
"2010-04-12",232371767173739.75
"2010-04-13",231460298734016.16
"2010-04-14",233364586232292.56
"2010-04-15",234318552528506.72
"2010-04-16",232230624679406.2
"2010-04-19",230879208526509.72
"2010-04-20",232688877554925.28
"2010-04-21",233215177684914.84
"2010-04-22",232445971821555.53
"2010-04-23",232580059292616.62
"2010-04-26",233986131957274.2
"2010-04-27",232063654514754.47
"2010-04-28",231531949824424.4
"2010-04-29",233401933470659.47
"2010-04-30",233405325071537.3
"2010-05-03",233931939791411
"2010-05-04",231675841965216.88
"2010-05-05",231393685957578.47
"2010-05-06",230421652158203.53
"2010-05-07",227998351994483.25
"2010-05-10",229666735402819.84
"2010-05-11",230621567578789.28
"2010-05-12",231647905006779.7
"2010-05-13",232591091771223.16
"2010-05-14",233260736237727.9
"2010-05-17",232443062695953.9
"2010-05-18",233088983166325.38
"2010-05-19",231414331965835.75
"2010-05-20",229572837530907.1
"2010-05-21",229397431227984.4
"2010-05-24",229948092871426.03
"2010-05-25",231010694276498.88
"2010-05-26",230906772981472.47
"2010-05-27",229564667225613.88
"2010-05-28",230425042956503.53
"2010-06-01",230428223270254.62
"2010-06-02",230550481211771.8
"2010-06-03",229481894248504.75
"2010-06-04",232247987240461.62
"2010-06-07",233251736668832.8
"2010-06-08",233910199308747.2
"2010-06-09",232829637771581.6
"2010-06-10",231594071007971.97
"2010-06-11",232276378319904.7
"2010-06-14",230099401130555.72
"2010-06-15",229816596148467.3
